"","년도","월","분기","판매매체별","중분류","상품군별","매출액","전월_대비매출현황","전월대비_증감","season","total_case","경기심리지수","경기심리지수_증감률_2017기준","소비자심리지수","소비자지수_증감률_2017기준","기기별_검색추이","성별","선호_성별_검색추이","선호연령대","선호연령대_성별","선호연령대_검색추이"
"1098","2019","4","2Q","인터넷","스포츠_레져","스포츠·레저용품",153538,137065,"증가","spring",0,97.6,1.5,102.4,9.6,6.766755,"m",58.36226,"30","남자",54.11824
"1099","2019","4","2Q","모바일","식품","농축수산물",185175,184131,"증가","spring",0,97.6,1.5,102.4,9.6,45.820885,"f",43.0678,"30","여자",43.91487
"1100","2019","4","2Q","모바일","식품","음·식료품",708375,695141,"증가","spring",0,97.6,1.5,102.4,9.6,45.820885,"f",43.0678,"30","여자",43.91487
"1101","2019","4","2Q","인터넷","식품","농축수산물",86283,81773,"증가","spring",0,97.6,1.5,102.4,9.6,9.12639,"m",62.40625,"30","남자",79.74456
"1102","2019","4","2Q","인터넷","식품","음·식료품",351462,331854,"증가","spring",0,97.6,1.5,102.4,9.6,9.12639,"m",62.40625,"30","남자",79.74456
"1103","2019","4","2Q","모바일","여가_생활편의","e쿠폰서비스",196829,223011,"감소","spring",0,97.6,1.5,102.4,9.6,NA,NA,NA,NA,NA,NA
"1104","2019","4","2Q","모바일","여가_생활편의","문화 및 레저서비스",105083,102841,"증가","spring",0,97.6,1.5,102.4,9.6,NA,NA,NA,NA,NA,NA
"1105","2019","4","2Q","모바일","여가_생활편의","여행 및 교통서비스",802916,794968,"증가","spring",0,97.6,1.5,102.4,9.6,NA,NA,NA,NA,NA,NA
"1106","2019","4","2Q","인터넷","여가_생활편의","e쿠폰서비스",25632,30519,"감소","spring",0,97.6,1.5,102.4,9.6,NA,NA,NA,NA,NA,NA
"1107","2019","4","2Q","인터넷","여가_생활편의","문화 및 레저서비스",74688,78294,"감소","spring",0,97.6,1.5,102.4,9.6,NA,NA,NA,NA,NA,NA
"1108","2019","4","2Q","인터넷","여가_생활편의","여행 및 교통서비스",556915,550172,"증가","spring",0,97.6,1.5,102.4,9.6,NA,NA,NA,NA,NA,NA
"1109","2019","4","2Q","모바일","출산_육아","아동·유아용품",256786,254717,"증가","spring",0,97.6,1.5,102.4,9.6,58.426815,"f",62.00848,"30","여자",65.23261
"1110","2019","4","2Q","인터넷","출산_육아","아동·유아용품",93504,78885,"증가","spring",0,97.6,1.5,102.4,9.6,6.505515,"f",84.02527,"30","여자",88.53092
"1111","2019","4","2Q","모바일","패션잡화","가방",163257,176215,"감소","spring",0,97.6,1.5,102.4,9.6,66.108535,"f",64.62779,"30","여자",67.15569
"1112","2019","4","2Q","모바일","패션잡화","신발",124145,127727,"감소","spring",0,97.6,1.5,102.4,9.6,66.108535,"f",64.62779,"30","여자",67.15569
"1113","2019","4","2Q","모바일","패션잡화","의복",743699,777514,"감소","spring",0,97.6,1.5,102.4,9.6,66.108535,"f",64.62779,"30","여자",67.15569
"1114","2019","4","2Q","모바일","패션잡화","패션용품 및 액세서리",139151,143851,"감소","spring",0,97.6,1.5,102.4,9.6,66.108535,"f",64.62779,"30","여자",67.15569
"1115","2019","4","2Q","인터넷","패션잡화","가방",50399,48739,"증가","spring",0,97.6,1.5,102.4,9.6,8.50287,"m",82.44078,"30","남자",87.76779
"1116","2019","4","2Q","인터넷","패션잡화","신발",57266,55526,"증가","spring",0,97.6,1.5,102.4,9.6,8.50287,"m",82.44078,"30","남자",87.76779
"1117","2019","4","2Q","인터넷","패션잡화","의복",451337,460068,"감소","spring",0,97.6,1.5,102.4,9.6,8.50287,"m",82.44078,"30","남자",87.76779
"1118","2019","4","2Q","인터넷","패션잡화","패션용품 및 액세서리",71772,65032,"증가","spring",0,97.6,1.5,102.4,9.6,8.50287,"m",82.44078,"30","남자",87.76779
"1119","2019","4","2Q","모바일","화장품_미용","화장품",578876,608843,"감소","spring",0,97.6,1.5,102.4,9.6,69.331745,"f",67.62408,"30","여자",72.41331
"1120","2019","4","2Q","인터넷","화장품_미용","화장품",382837,414794,"감소","spring",0,97.6,1.5,102.4,9.6,10.58958,"f",84.08122,"30","여자",86.30739
"1121","2019","5","2Q","모바일","가구_인테리어","가구",184919,187197,"감소","spring",0,94.3,-2,98.7,5.7,51.803595,"f",48.07769,"30","여자",53.44883
"1122","2019","5","2Q","인터넷","가구_인테리어","가구",99694,96395,"증가","spring",0,94.3,-2,98.7,5.7,10.72382,"m",68.23064,"30","남자",74.89257
"1123","2019","5","2Q","모바일","디지털_가전","가전·전자·통신기기",732046,624883,"증가","spring",0,94.3,-2,98.7,5.7,57.988335,"f",52.9618,"30","여자",53.08284
"1124","2019","5","2Q","모바일","디지털_가전","자동차 및 자동차용품",62982,58224,"증가","spring",0,94.3,-2,98.7,5.7,57.988335,"f",52.9618,"30","여자",53.08284
"1125","2019","5","2Q","모바일","디지털_가전","컴퓨터 및 주변기기",175409,189491,"감소","spring",0,94.3,-2,98.7,5.7,57.988335,"f",52.9618,"30","여자",53.08284
"1126","2019","5","2Q","인터넷","디지털_가전","가전·전자·통신기기",583662,532464,"증가","spring",0,94.3,-2,98.7,5.7,12.39265,"m",65.73342,"30","남자",45.04316
"1127","2019","5","2Q","인터넷","디지털_가전","자동차 및 자동차용품",42255,38122,"증가","spring",0,94.3,-2,98.7,5.7,12.39265,"m",65.73342,"30","남자",45.04316
"1128","2019","5","2Q","인터넷","디지털_가전","컴퓨터 및 주변기기",261773,277452,"감소","spring",0,94.3,-2,98.7,5.7,12.39265,"m",65.73342,"30","남자",45.04316
"1129","2019","5","2Q","모바일","생활_건강","사무·문구",34170,36626,"감소","spring",0,94.3,-2,98.7,5.7,59.73893,"m",59.76222,"30","남자",69.37511
"1130","2019","5","2Q","모바일","생활_건강","생활용품",551702,512655,"증가","spring",0,94.3,-2,98.7,5.7,59.73893,"m",59.76222,"30","남자",69.37511
"1131","2019","5","2Q","모바일","생활_건강","서적",55303,61495,"감소","spring",0,94.3,-2,98.7,5.7,59.73893,"m",59.76222,"30","남자",69.37511
"1132","2019","5","2Q","모바일","생활_건강","애완용품",52825,51235,"증가","spring",0,94.3,-2,98.7,5.7,59.73893,"m",59.76222,"30","남자",69.37511
"1133","2019","5","2Q","인터넷","생활_건강","사무·문구",39252,45766,"감소","spring",0,94.3,-2,98.7,5.7,10.53027,"m",76.5748,"30","남자",72.77933
"1134","2019","5","2Q","인터넷","생활_건강","생활용품",289420,287899,"증가","spring",0,94.3,-2,98.7,5.7,10.53027,"m",76.5748,"30","남자",72.77933
"1135","2019","5","2Q","인터넷","생활_건강","서적",78839,87343,"감소","spring",0,94.3,-2,98.7,5.7,10.53027,"m",76.5748,"30","남자",72.77933
"1136","2019","5","2Q","인터넷","생활_건강","애완용품",23009,23037,"감소","spring",0,94.3,-2,98.7,5.7,10.53027,"m",76.5748,"30","남자",72.77933
"1137","2019","5","2Q","모바일","스포츠_레져","스포츠·레저용품",235938,200921,"증가","spring",0,94.3,-2,98.7,5.7,55.833235,"m",55.41757,"30","남자",47.54194
"1138","2019","5","2Q","인터넷","스포츠_레져","스포츠·레저용품",165928,153538,"증가","spring",0,94.3,-2,98.7,5.7,7.925245,"m",67.91759,"30","남자",62.68406
"1139","2019","5","2Q","모바일","식품","농축수산물",186165,185175,"증가","spring",0,94.3,-2,98.7,5.7,49.631675,"f",46.56573,"30","여자",48.21793
"1140","2019","5","2Q","모바일","식품","음·식료품",742184,708375,"증가","spring",0,94.3,-2,98.7,5.7,49.631675,"f",46.56573,"30","여자",48.21793
"1141","2019","5","2Q","인터넷","식품","농축수산물",83828,86283,"감소","spring",0,94.3,-2,98.7,5.7,8.71072,"m",58.56222,"30","남자",64.64161
"1142","2019","5","2Q","인터넷","식품","음·식료품",366378,351462,"증가","spring",0,94.3,-2,98.7,5.7,8.71072,"m",58.56222,"30","남자",64.64161
"1143","2019","5","2Q","모바일","여가_생활편의","e쿠폰서비스",240623,196829,"증가","spring",0,94.3,-2,98.7,5.7,NA,NA,NA,NA,NA,NA
"1144","2019","5","2Q","모바일","여가_생활편의","문화 및 레저서비스",102227,105083,"감소","spring",0,94.3,-2,98.7,5.7,NA,NA,NA,NA,NA,NA
"1145","2019","5","2Q","모바일","여가_생활편의","여행 및 교통서비스",870785,802916,"증가","spring",0,94.3,-2,98.7,5.7,NA,NA,NA,NA,NA,NA
"1146","2019","5","2Q","인터넷","여가_생활편의","e쿠폰서비스",31179,25632,"증가","spring",0,94.3,-2,98.7,5.7,NA,NA,NA,NA,NA,NA
"1147","2019","5","2Q","인터넷","여가_생활편의","문화 및 레저서비스",71951,74688,"감소","spring",0,94.3,-2,98.7,5.7,NA,NA,NA,NA,NA,NA
"1148","2019","5","2Q","인터넷","여가_생활편의","여행 및 교통서비스",581908,556915,"증가","spring",0,94.3,-2,98.7,5.7,NA,NA,NA,NA,NA,NA
"1149","2019","5","2Q","모바일","출산_육아","아동·유아용품",256157,256786,"감소","spring",0,94.3,-2,98.7,5.7,60.26865,"f",64.06339,"30","여자",67.8135
"1150","2019","5","2Q","인터넷","출산_육아","아동·유아용품",86790,93504,"감소","spring",0,94.3,-2,98.7,5.7,5.73453,"f",80.18333,"30","여자",83.88809
"1151","2019","5","2Q","모바일","패션잡화","가방",169146,163257,"증가","spring",0,94.3,-2,98.7,5.7,76.42482,"f",74.83512,"30","여자",78.08087
"1152","2019","5","2Q","모바일","패션잡화","신발",132008,124145,"증가","spring",0,94.3,-2,98.7,5.7,76.42482,"f",74.83512,"30","여자",78.08087
"1153","2019","5","2Q","모바일","패션잡화","의복",781784,743699,"증가","spring",0,94.3,-2,98.7,5.7,76.42482,"f",74.83512,"30","여자",78.08087
"1154","2019","5","2Q","모바일","패션잡화","패션용품 및 액세서리",156056,139151,"증가","spring",0,94.3,-2,98.7,5.7,76.42482,"f",74.83512,"30","여자",78.08087
"1155","2019","5","2Q","인터넷","패션잡화","가방",50942,50399,"증가","spring",0,94.3,-2,98.7,5.7,9.439055,"m",91.67273,"30","남자",96.65394
"1156","2019","5","2Q","인터넷","패션잡화","신발",62138,57266,"증가","spring",0,94.3,-2,98.7,5.7,9.439055,"m",91.67273,"30","남자",96.65394
"1157","2019","5","2Q","인터넷","패션잡화","의복",476694,451337,"증가","spring",0,94.3,-2,98.7,5.7,9.439055,"m",91.67273,"30","남자",96.65394
"1158","2019","5","2Q","인터넷","패션잡화","패션용품 및 액세서리",74957,71772,"증가","spring",0,94.3,-2,98.7,5.7,9.439055,"m",91.67273,"30","남자",96.65394
"1159","2019","5","2Q","모바일","화장품_미용","화장품",593083,578876,"증가","spring",0,94.3,-2,98.7,5.7,77.13709,"f",75.26762,"30","여자",80.72956
"1160","2019","5","2Q","인터넷","화장품_미용","화장품",396137,382837,"증가","spring",0,94.3,-2,98.7,5.7,11.605135,"f",90.61363,"30","여자",92.00481
"1161","2019","6","2Q","모바일","가구_인테리어","가구",178578,184919,"감소","summer",0,95,-1.2,98.4,5.4,54.901415,"f",51.5421,"30","여자",56.34423
"1162","2019","6","2Q","인터넷","가구_인테리어","가구",89935,99694,"감소","summer",0,95,-1.2,98.4,5.4,10.60733,"m",67.71197,"30","남자",73.29909
"1163","2019","6","2Q","모바일","디지털_가전","가전·전자·통신기기",712627,732046,"감소","summer",0,95,-1.2,98.4,5.4,59.748455,"f",54.38959,"30","여자",52.61386
"1164","2019","6","2Q","모바일","디지털_가전","자동차 및 자동차용품",59257,62982,"감소","summer",0,95,-1.2,98.4,5.4,59.748455,"f",54.38959,"30","여자",52.61386
"1165","2019","6","2Q","모바일","디지털_가전","컴퓨터 및 주변기기",148005,175409,"감소","summer",0,95,-1.2,98.4,5.4,59.748455,"f",54.38959,"30","여자",52.61386
"1166","2019","6","2Q","인터넷","디지털_가전","가전·전자·통신기기",494908,583662,"감소","summer",0,95,-1.2,98.4,5.4,12.661775,"m",68.68051,"30","남자",49.566
"1167","2019","6","2Q","인터넷","디지털_가전","자동차 및 자동차용품",38420,42255,"감소","summer",0,95,-1.2,98.4,5.4,12.661775,"m",68.68051,"30","남자",49.566
"1168","2019","6","2Q","인터넷","디지털_가전","컴퓨터 및 주변기기",238393,261773,"감소","summer",0,95,-1.2,98.4,5.4,12.661775,"m",68.68051,"30","남자",49.566
"1169","2019","6","2Q","모바일","생활_건강","사무·문구",30951,34170,"감소","summer",0,95,-1.2,98.4,5.4,64.131555,"m",64.35764,"30","남자",73.9453
"1170","2019","6","2Q","모바일","생활_건강","생활용품",530514,551702,"감소","summer",0,95,-1.2,98.4,5.4,64.131555,"m",64.35764,"30","남자",73.9453
"1171","2019","6","2Q","모바일","생활_건강","서적",52223,55303,"감소","summer",0,95,-1.2,98.4,5.4,64.131555,"m",64.35764,"30","남자",73.9453
"1172","2019","6","2Q","모바일","생활_건강","애완용품",55202,52825,"증가","summer",0,95,-1.2,98.4,5.4,64.131555,"m",64.35764,"30","남자",73.9453
"1173","2019","6","2Q","인터넷","생활_건강","사무·문구",33684,39252,"감소","summer",0,95,-1.2,98.4,5.4,9.93093,"m",70.80155,"30","남자",58.72174
"1174","2019","6","2Q","인터넷","생활_건강","생활용품",262458,289420,"감소","summer",0,95,-1.2,98.4,5.4,9.93093,"m",70.80155,"30","남자",58.72174
"1175","2019","6","2Q","인터넷","생활_건강","서적",70902,78839,"감소","summer",0,95,-1.2,98.4,5.4,9.93093,"m",70.80155,"30","남자",58.72174
"1176","2019","6","2Q","인터넷","생활_건강","애완용품",21180,23009,"감소","summer",0,95,-1.2,98.4,5.4,9.93093,"m",70.80155,"30","남자",58.72174
"1177","2019","6","2Q","모바일","스포츠_레져","스포츠·레저용품",213739,235938,"감소","summer",0,95,-1.2,98.4,5.4,61.425215,"m",60.21433,"30","남자",51.17786
"1178","2019","6","2Q","인터넷","스포츠_레져","스포츠·레저용품",143727,165928,"감소","summer",0,95,-1.2,98.4,5.4,8.063975,"m",68.73839,"30","남자",62.56591
"1179","2019","6","2Q","모바일","식품","농축수산물",181801,186165,"감소","summer",0,95,-1.2,98.4,5.4,53.7294,"f",50.9165,"30","여자",52.44665
"1180","2019","6","2Q","모바일","식품","음·식료품",701275,742184,"감소","summer",0,95,-1.2,98.4,5.4,53.7294,"f",50.9165,"30","여자",52.44665
"1181","2019","6","2Q","인터넷","식품","농축수산물",74977,83828,"감소","summer",0,95,-1.2,98.4,5.4,8.373445,"m",60.02609,"30","남자",64.02574
"1182","2019","6","2Q","인터넷","식품","음·식료품",339741,366378,"감소","summer",0,95,-1.2,98.4,5.4,8.373445,"m",60.02609,"30","남자",64.02574
"1183","2019","6","2Q","모바일","여가_생활편의","e쿠폰서비스",226359,240623,"감소","summer",0,95,-1.2,98.4,5.4,NA,NA,NA,NA,NA,NA
"1184","2019","6","2Q","모바일","여가_생활편의","문화 및 레저서비스",136416,102227,"증가","summer",0,95,-1.2,98.4,5.4,NA,NA,NA,NA,NA,NA
"1185","2019","6","2Q","모바일","여가_생활편의","여행 및 교통서비스",866156,870785,"감소","summer",0,95,-1.2,98.4,5.4,NA,NA,NA,NA,NA,NA
"1186","2019","6","2Q","인터넷","여가_생활편의","e쿠폰서비스",30127,31179,"감소","summer",0,95,-1.2,98.4,5.4,NA,NA,NA,NA,NA,NA
"1187","2019","6","2Q","인터넷","여가_생활편의","문화 및 레저서비스",88964,71951,"증가","summer",0,95,-1.2,98.4,5.4,NA,NA,NA,NA,NA,NA
"1188","2019","6","2Q","인터넷","여가_생활편의","여행 및 교통서비스",575561,581908,"감소","summer",0,95,-1.2,98.4,5.4,NA,NA,NA,NA,NA,NA
"1189","2019","6","2Q","모바일","출산_육아","아동·유아용품",227454,256157,"감소","summer",0,95,-1.2,98.4,5.4,55.554,"f",58.88129,"30","여자",62.24782
"1190","2019","6","2Q","인터넷","출산_육아","아동·유아용품",73314,86790,"감소","summer",0,95,-1.2,98.4,5.4,5.248675,"f",71.99828,"30","여자",74.29701
"1191","2019","6","2Q","모바일","패션잡화","가방",161530,169146,"감소","summer",0,95,-1.2,98.4,5.4,79.1684,"f",77.79261,"30","여자",79.22409
"1192","2019","6","2Q","모바일","패션잡화","신발",123262,132008,"감소","summer",0,95,-1.2,98.4,5.4,79.1684,"f",77.79261,"30","여자",79.22409
"1193","2019","6","2Q","모바일","패션잡화","의복",687546,781784,"감소","summer",0,95,-1.2,98.4,5.4,79.1684,"f",77.79261,"30","여자",79.22409
"1194","2019","6","2Q","모바일","패션잡화","패션용품 및 액세서리",147845,156056,"감소","summer",0,95,-1.2,98.4,5.4,79.1684,"f",77.79261,"30","여자",79.22409
"1195","2019","6","2Q","인터넷","패션잡화","가방",44154,50942,"감소","summer",0,95,-1.2,98.4,5.4,9.157495,"m",88.77802,"30","남자",92.74215
"1196","2019","6","2Q","인터넷","패션잡화","신발",60044,62138,"감소","summer",0,95,-1.2,98.4,5.4,9.157495,"m",88.77802,"30","남자",92.74215
"1197","2019","6","2Q","인터넷","패션잡화","의복",417105,476694,"감소","summer",0,95,-1.2,98.4,5.4,9.157495,"m",88.77802,"30","남자",92.74215
"1198","2019","6","2Q","인터넷","패션잡화","패션용품 및 액세서리",64742,74957,"감소","summer",0,95,-1.2,98.4,5.4,9.157495,"m",88.77802,"30","남자",92.74215
"1199","2019","6","2Q","모바일","화장품_미용","화장품",569228,593083,"감소","summer",0,95,-1.2,98.4,5.4,81.230795,"f",79.56875,"30","여자",84.33644
"1200","2019","6","2Q","인터넷","화장품_미용","화장품",374640,396137,"감소","summer",0,95,-1.2,98.4,5.4,11.254395,"f",89.8024,"30","여자",89.29596
"1201","2019","7","3Q","모바일","가구_인테리어","가구",171447,178578,"감소","summer",0,92.2,-4.2,96.9,3.7,59.340965,"f",55.62427,"30","여자",61.0161
"1202","2019","7","3Q","인터넷","가구_인테리어","가구",90115,89935,"증가","summer",0,92.2,-4.2,96.9,3.7,11.43532,"m",73.19815,"30","남자",79.25693
"1203","2019","7","3Q","모바일","디지털_가전","가전·전자·통신기기",727843,712627,"증가","summer",0,92.2,-4.2,96.9,3.7,66.49014,"f",60.69556,"30","여자",58.92897
"1204","2019","7","3Q","모바일","디지털_가전","자동차 및 자동차용품",58173,59257,"감소","summer",0,92.2,-4.2,96.9,3.7,66.49014,"f",60.69556,"30","여자",58.92897
"1205","2019","7","3Q","모바일","디지털_가전","컴퓨터 및 주변기기",171644,148005,"증가","summer",0,92.2,-4.2,96.9,3.7,66.49014,"f",60.69556,"30","여자",58.92897
"1206","2019","7","3Q","인터넷","디지털_가전","가전·전자·통신기기",535805,494908,"증가","summer",0,92.2,-4.2,96.9,3.7,13.456825,"m",71.73276,"30","남자",44.39718
"1207","2019","7","3Q","인터넷","디지털_가전","자동차 및 자동차용품",37889,38420,"감소","summer",0,92.2,-4.2,96.9,3.7,13.456825,"m",71.73276,"30","남자",44.39718
"1208","2019","7","3Q","인터넷","디지털_가전","컴퓨터 및 주변기기",268417,238393,"증가","summer",0,92.2,-4.2,96.9,3.7,13.456825,"m",71.73276,"30","남자",44.39718
"1209","2019","7","3Q","모바일","생활_건강","사무·문구",33533,30951,"증가","summer",0,92.2,-4.2,96.9,3.7,65.91707,"m",66.17682,"30","남자",76.25713
"1210","2019","7","3Q","모바일","생활_건강","생활용품",549152,530514,"증가","summer",0,92.2,-4.2,96.9,3.7,65.91707,"m",66.17682,"30","남자",76.25713
"1211","2019","7","3Q","모바일","생활_건강","서적",67088,52223,"증가","summer",0,92.2,-4.2,96.9,3.7,65.91707,"m",66.17682,"30","남자",76.25713
"1212","2019","7","3Q","모바일","생활_건강","애완용품",55284,55202,"증가","summer",0,92.2,-4.2,96.9,3.7,65.91707,"m",66.17682,"30","남자",76.25713
"1213","2019","7","3Q","인터넷","생활_건강","사무·문구",37248,33684,"증가","summer",0,92.2,-4.2,96.9,3.7,12.16086,"m",90.99342,"30","남자",93.71946
"1214","2019","7","3Q","인터넷","생활_건강","생활용품",275324,262458,"증가","summer",0,92.2,-4.2,96.9,3.7,12.16086,"m",90.99342,"30","남자",93.71946
"1215","2019","7","3Q","인터넷","생활_건강","서적",90186,70902,"증가","summer",0,92.2,-4.2,96.9,3.7,12.16086,"m",90.99342,"30","남자",93.71946
"1216","2019","7","3Q","인터넷","생활_건강","애완용품",21277,21180,"증가","summer",0,92.2,-4.2,96.9,3.7,12.16086,"m",90.99342,"30","남자",93.71946
"1217","2019","7","3Q","모바일","스포츠_레져","스포츠·레저용품",226899,213739,"증가","summer",0,92.2,-4.2,96.9,3.7,73.36516,"m",67.0084,"30","남자",58.13717
"1218","2019","7","3Q","인터넷","스포츠_레져","스포츠·레저용품",157593,143727,"증가","summer",0,92.2,-4.2,96.9,3.7,9.265635,"m",76.2977,"30","남자",70.76159
"1219","2019","7","3Q","모바일","식품","농축수산물",189344,181801,"증가","summer",0,92.2,-4.2,96.9,3.7,54.35527,"f",50.84515,"30","여자",53.26234
"1220","2019","7","3Q","모바일","식품","음·식료품",730254,701275,"증가","summer",0,92.2,-4.2,96.9,3.7,54.35527,"f",50.84515,"30","여자",53.26234
"1221","2019","7","3Q","인터넷","식품","농축수산물",78163,74977,"증가","summer",0,92.2,-4.2,96.9,3.7,8.997505,"m",64.69549,"30","남자",69.85339
"1222","2019","7","3Q","인터넷","식품","음·식료품",359413,339741,"증가","summer",0,92.2,-4.2,96.9,3.7,8.997505,"m",64.69549,"30","남자",69.85339
"1223","2019","7","3Q","모바일","여가_생활편의","e쿠폰서비스",246426,226359,"증가","summer",0,92.2,-4.2,96.9,3.7,NA,NA,NA,NA,NA,NA
"1224","2019","7","3Q","모바일","여가_생활편의","문화 및 레저서비스",122199,136416,"감소","summer",0,92.2,-4.2,96.9,3.7,NA,NA,NA,NA,NA,NA
"1225","2019","7","3Q","모바일","여가_생활편의","여행 및 교통서비스",986386,866156,"증가","summer",0,92.2,-4.2,96.9,3.7,NA,NA,NA,NA,NA,NA
"1226","2019","7","3Q","인터넷","여가_생활편의","e쿠폰서비스",32049,30127,"증가","summer",0,92.2,-4.2,96.9,3.7,NA,NA,NA,NA,NA,NA
"1227","2019","7","3Q","인터넷","여가_생활편의","문화 및 레저서비스",73291,88964,"감소","summer",0,92.2,-4.2,96.9,3.7,NA,NA,NA,NA,NA,NA
"1228","2019","7","3Q","인터넷","여가_생활편의","여행 및 교통서비스",619626,575561,"증가","summer",0,92.2,-4.2,96.9,3.7,NA,NA,NA,NA,NA,NA
"1229","2019","7","3Q","모바일","출산_육아","아동·유아용품",235676,227454,"증가","summer",0,92.2,-4.2,96.9,3.7,59.70441,"f",62.74349,"30","여자",65.98613
"1230","2019","7","3Q","인터넷","출산_육아","아동·유아용품",79966,73314,"증가","summer",0,92.2,-4.2,96.9,3.7,5.86001,"f",77.68192,"30","여자",79.79769
"1231","2019","7","3Q","모바일","패션잡화","가방",154858,161530,"감소","summer",0,92.2,-4.2,96.9,3.7,85.77648,"f",82.8949,"30","여자",83.08898
"1232","2019","7","3Q","모바일","패션잡화","신발",128378,123262,"증가","summer",0,92.2,-4.2,96.9,3.7,85.77648,"f",82.8949,"30","여자",83.08898
"1233","2019","7","3Q","모바일","패션잡화","의복",682504,687546,"감소","summer",0,92.2,-4.2,96.9,3.7,85.77648,"f",82.8949,"30","여자",83.08898
"1234","2019","7","3Q","모바일","패션잡화","패션용품 및 액세서리",159657,147845,"증가","summer",0,92.2,-4.2,96.9,3.7,85.77648,"f",82.8949,"30","여자",83.08898
"1235","2019","7","3Q","인터넷","패션잡화","가방",50072,44154,"증가","summer",0,92.2,-4.2,96.9,3.7,9.71208,"m",94.72839,"30","남자",100
"1236","2019","7","3Q","인터넷","패션잡화","신발",55103,60044,"감소","summer",0,92.2,-4.2,96.9,3.7,9.71208,"m",94.72839,"30","남자",100
"1237","2019","7","3Q","인터넷","패션잡화","의복",440791,417105,"증가","summer",0,92.2,-4.2,96.9,3.7,9.71208,"m",94.72839,"30","남자",100
"1238","2019","7","3Q","인터넷","패션잡화","패션용품 및 액세서리",69124,64742,"증가","summer",0,92.2,-4.2,96.9,3.7,9.71208,"m",94.72839,"30","남자",100
"1239","2019","7","3Q","모바일","화장품_미용","화장품",588687,569228,"증가","summer",0,92.2,-4.2,96.9,3.7,83.551015,"f",81.78367,"30","여자",85.73696
"1240","2019","7","3Q","인터넷","화장품_미용","화장품",396202,374640,"증가","summer",0,92.2,-4.2,96.9,3.7,12.153155,"f",99.77756,"30","여자",100
"1241","2019","8","3Q","모바일","가구_인테리어","가구",184569,171447,"증가","summer",0,91.5,-4.9,93.5,0.1,62.97294,"f",59.80714,"30","여자",64.54005
"1242","2019","8","3Q","인터넷","가구_인테리어","가구",89648,90115,"감소","summer",0,91.5,-4.9,93.5,0.1,10.31539,"m",65.84638,"30","남자",70.61363
"1243","2019","8","3Q","모바일","디지털_가전","가전·전자·통신기기",700957,727843,"감소","summer",0,91.5,-4.9,93.5,0.1,68.94858,"f",62.76466,"30","여자",58.77421
"1244","2019","8","3Q","모바일","디지털_가전","자동차 및 자동차용품",60745,58173,"증가","summer",0,91.5,-4.9,93.5,0.1,68.94858,"f",62.76466,"30","여자",58.77421
"1245","2019","8","3Q","모바일","디지털_가전","컴퓨터 및 주변기기",178377,171644,"증가","summer",0,91.5,-4.9,93.5,0.1,68.94858,"f",62.76466,"30","여자",58.77421
"1246","2019","8","3Q","인터넷","디지털_가전","가전·전자·통신기기",520859,535805,"감소","summer",0,91.5,-4.9,93.5,0.1,12.470125,"m",66.35847,"30","남자",42.8166
"1247","2019","8","3Q","인터넷","디지털_가전","자동차 및 자동차용품",49705,37889,"증가","summer",0,91.5,-4.9,93.5,0.1,12.470125,"m",66.35847,"30","남자",42.8166
"1248","2019","8","3Q","인터넷","디지털_가전","컴퓨터 및 주변기기",266496,268417,"감소","summer",0,91.5,-4.9,93.5,0.1,12.470125,"m",66.35847,"30","남자",42.8166
"1249","2019","8","3Q","모바일","생활_건강","사무·문구",33189,33533,"감소","summer",0,91.5,-4.9,93.5,0.1,66.85219,"m",66.53058,"30","남자",77.05641
"1250","2019","8","3Q","모바일","생활_건강","생활용품",570265,549152,"증가","summer",0,91.5,-4.9,93.5,0.1,66.85219,"m",66.53058,"30","남자",77.05641
"1251","2019","8","3Q","모바일","생활_건강","서적",65824,67088,"감소","summer",0,91.5,-4.9,93.5,0.1,66.85219,"m",66.53058,"30","남자",77.05641
"1252","2019","8","3Q","모바일","생활_건강","애완용품",54902,55284,"감소","summer",0,91.5,-4.9,93.5,0.1,66.85219,"m",66.53058,"30","남자",77.05641
"1253","2019","8","3Q","인터넷","생활_건강","사무·문구",37139,37248,"감소","summer",0,91.5,-4.9,93.5,0.1,11.458295,"m",86.89795,"30","남자",93.06441
"1254","2019","8","3Q","인터넷","생활_건강","생활용품",281120,275324,"증가","summer",0,91.5,-4.9,93.5,0.1,11.458295,"m",86.89795,"30","남자",93.06441
"1255","2019","8","3Q","인터넷","생활_건강","서적",89615,90186,"감소","summer",0,91.5,-4.9,93.5,0.1,11.458295,"m",86.89795,"30","남자",93.06441
"1256","2019","8","3Q","인터넷","생활_건강","애완용품",20954,21277,"감소","summer",0,91.5,-4.9,93.5,0.1,11.458295,"m",86.89795,"30","남자",93.06441
"1257","2019","8","3Q","모바일","스포츠_레져","스포츠·레저용품",196673,226899,"감소","summer",0,91.5,-4.9,93.5,0.1,69.31895,"m",63.70714,"30","남자",56.13
"1258","2019","8","3Q","인터넷","스포츠_레져","스포츠·레저용품",134451,157593,"감소","summer",0,91.5,-4.9,93.5,0.1,7.777405,"m",65.58171,"30","남자",62.98179
"1259","2019","8","3Q","모바일","식품","농축수산물",205680,189344,"증가","summer",0,91.5,-4.9,93.5,0.1,57.137395,"f",54.33755,"30","여자",56.6256
