"","period","ratio","group","카테고리명","검색기기","년도","월"
"812","2019-11-01",13.48717,"m","출산_육아","mobile","2019","11"
"813","2019-12-01",92.10484,"f","출산_육아","mobile","2019","12"
"814","2019-12-01",16.50517,"m","출산_육아","mobile","2019","12"
"815","2020-01-01",71.70249,"f","출산_육아","mobile","2020","1"
"816","2020-01-01",12.6709,"m","출산_육아","mobile","2020","1"
"817","2020-02-01",83.03179,"f","출산_육아","mobile","2020","2"
"818","2020-02-01",14.20915,"m","출산_육아","mobile","2020","2"
"819","2020-03-01",90.29676,"f","출산_육아","mobile","2020","3"
"820","2020-03-01",16.27804,"m","출산_육아","mobile","2020","3"
"821","2020-04-01",85.99759,"f","출산_육아","mobile","2020","4"
"822","2020-04-01",16.41147,"m","출산_육아","mobile","2020","4"
"823","2020-05-01",91.95012,"f","출산_육아","mobile","2020","5"
"824","2020-05-01",16.54423,"m","출산_육아","mobile","2020","5"
"825","2020-06-01",80.20353,"f","출산_육아","mobile","2020","6"
"826","2020-06-01",13.40017,"m","출산_육아","mobile","2020","6"
"827","2020-07-01",68.17965,"f","출산_육아","mobile","2020","7"
"828","2020-07-01",12.30528,"m","출산_육아","mobile","2020","7"
"829","2020-08-01",62.54542,"f","출산_육아","mobile","2020","8"
"830","2020-08-01",12.4204,"m","출산_육아","mobile","2020","8"
"831","2020-09-01",75.2079,"f","출산_육아","mobile","2020","9"
"832","2020-09-01",12.92218,"m","출산_육아","mobile","2020","9"
"833","2020-10-01",90.72292,"f","출산_육아","mobile","2020","10"
"834","2020-10-01",14.59777,"m","출산_육아","mobile","2020","10"
"835","2020-11-01",86.96326,"f","출산_육아","mobile","2020","11"
"836","2020-11-01",14.07815,"m","출산_육아","mobile","2020","11"
"837","2020-12-01",100,"f","출산_육아","mobile","2020","12"
"838","2020-12-01",19.78356,"m","출산_육아","mobile","2020","12"
"839","2018-01-01",69.2648,"f","패션잡화","mobile","2018","1"
"840","2018-01-01",27.25782,"m","패션잡화","mobile","2018","1"
"841","2018-02-01",67.0783,"f","패션잡화","mobile","2018","2"
"842","2018-02-01",27.01253,"m","패션잡화","mobile","2018","2"
"843","2018-03-01",74.78053,"f","패션잡화","mobile","2018","3"
"844","2018-03-01",29.84169,"m","패션잡화","mobile","2018","3"
"845","2018-04-01",66.85543,"f","패션잡화","mobile","2018","4"
"846","2018-04-01",27.3739,"m","패션잡화","mobile","2018","4"
"847","2018-05-01",69.5807,"f","패션잡화","mobile","2018","5"
"848","2018-05-01",28.62199,"m","패션잡화","mobile","2018","5"
"849","2018-06-01",71.77295,"f","패션잡화","mobile","2018","6"
"850","2018-06-01",28.68114,"m","패션잡화","mobile","2018","6"
"851","2018-07-01",68.59856,"f","패션잡화","mobile","2018","7"
"852","2018-07-01",29.72698,"m","패션잡화","mobile","2018","7"
"853","2018-08-01",64.30566,"f","패션잡화","mobile","2018","8"
"854","2018-08-01",28.0915,"m","패션잡화","mobile","2018","8"
"855","2018-09-01",65.34166,"f","패션잡화","mobile","2018","9"
"856","2018-09-01",27.69025,"m","패션잡화","mobile","2018","9"
"857","2018-10-01",67.78913,"f","패션잡화","mobile","2018","10"
"858","2018-10-01",27.47731,"m","패션잡화","mobile","2018","10"
"859","2018-11-01",65.86923,"f","패션잡화","mobile","2018","11"
"860","2018-11-01",26.91212,"m","패션잡화","mobile","2018","11"
"861","2018-12-01",75.10111,"f","패션잡화","mobile","2018","12"
"862","2018-12-01",30.54515,"m","패션잡화","mobile","2018","12"
"863","2019-01-01",66.12153,"f","패션잡화","mobile","2019","1"
"864","2019-01-01",27.68858,"m","패션잡화","mobile","2019","1"
"865","2019-02-01",66.92675,"f","패션잡화","mobile","2019","2"
"866","2019-02-01",27.67509,"m","패션잡화","mobile","2019","2"
"867","2019-03-01",69.59794,"f","패션잡화","mobile","2019","3"
"868","2019-03-01",29.4598,"m","패션잡화","mobile","2019","3"
"869","2019-04-01",64.62779,"f","패션잡화","mobile","2019","4"
"870","2019-04-01",27.66994,"m","패션잡화","mobile","2019","4"
"871","2019-05-01",74.83512,"f","패션잡화","mobile","2019","5"
"872","2019-05-01",31.93786,"m","패션잡화","mobile","2019","5"
"873","2019-06-01",77.79261,"f","패션잡화","mobile","2019","6"
"874","2019-06-01",32.97347,"m","패션잡화","mobile","2019","6"
"875","2019-07-01",82.8949,"f","패션잡화","mobile","2019","7"
"876","2019-07-01",36.29515,"m","패션잡화","mobile","2019","7"
"877","2019-08-01",81.33986,"f","패션잡화","mobile","2019","8"
"878","2019-08-01",35.13618,"m","패션잡화","mobile","2019","8"
"879","2019-09-01",85.76757,"f","패션잡화","mobile","2019","9"
"880","2019-09-01",35.49914,"m","패션잡화","mobile","2019","9"
"881","2019-10-01",85.36187,"f","패션잡화","mobile","2019","10"
"882","2019-10-01",34.21837,"m","패션잡화","mobile","2019","10"
"883","2019-11-01",85.06802,"f","패션잡화","mobile","2019","11"
"884","2019-11-01",34.16446,"m","패션잡화","mobile","2019","11"
"885","2019-12-01",86.8454,"f","패션잡화","mobile","2019","12"
"886","2019-12-01",35.85879,"m","패션잡화","mobile","2019","12"
"887","2020-01-01",81.77833,"f","패션잡화","mobile","2020","1"
"888","2020-01-01",35.46826,"m","패션잡화","mobile","2020","1"
"889","2020-02-01",84.70632,"f","패션잡화","mobile","2020","2"
"890","2020-02-01",35.20373,"m","패션잡화","mobile","2020","2"
"891","2020-03-01",89.63609,"f","패션잡화","mobile","2020","3"
"892","2020-03-01",37.11059,"m","패션잡화","mobile","2020","3"
"893","2020-04-01",87.5107,"f","패션잡화","mobile","2020","4"
"894","2020-04-01",36.27831,"m","패션잡화","mobile","2020","4"
"895","2020-05-01",100,"f","패션잡화","mobile","2020","5"
"896","2020-05-01",40.93836,"m","패션잡화","mobile","2020","5"
"897","2020-06-01",96.3138,"f","패션잡화","mobile","2020","6"
"898","2020-06-01",38.16315,"m","패션잡화","mobile","2020","6"
"899","2020-07-01",88.38956,"f","패션잡화","mobile","2020","7"
"900","2020-07-01",35.57987,"m","패션잡화","mobile","2020","7"
"901","2020-08-01",77.71867,"f","패션잡화","mobile","2020","8"
"902","2020-08-01",32.92142,"m","패션잡화","mobile","2020","8"
"903","2020-09-01",73.44065,"f","패션잡화","mobile","2020","9"
"904","2020-09-01",29.86091,"m","패션잡화","mobile","2020","9"
"905","2020-10-01",82.93546,"f","패션잡화","mobile","2020","10"
"906","2020-10-01",32.07765,"m","패션잡화","mobile","2020","10"
"907","2020-11-01",86.9566,"f","패션잡화","mobile","2020","11"
"908","2020-11-01",33.11143,"m","패션잡화","mobile","2020","11"
"909","2020-12-01",91.0339,"f","패션잡화","mobile","2020","12"
"910","2020-12-01",37.01944,"m","패션잡화","mobile","2020","12"
"911","2018-01-01",72.30074,"f","화장품_미용","mobile","2018","1"
"912","2018-01-01",12.59412,"m","화장품_미용","mobile","2018","1"
"913","2018-02-01",67.25201,"f","화장품_미용","mobile","2018","2"
"914","2018-02-01",12.09609,"m","화장품_미용","mobile","2018","2"
"915","2018-03-01",66.50368,"f","화장품_미용","mobile","2018","3"
"916","2018-03-01",12.71479,"m","화장품_미용","mobile","2018","3"
"917","2018-04-01",64.77731,"f","화장품_미용","mobile","2018","4"
"918","2018-04-01",12.21227,"m","화장품_미용","mobile","2018","4"
"919","2018-05-01",66.54626,"f","화장품_미용","mobile","2018","5"
"920","2018-05-01",12.84025,"m","화장품_미용","mobile","2018","5"
"921","2018-06-01",64.26908,"f","화장품_미용","mobile","2018","6"
"922","2018-06-01",12.37627,"m","화장품_미용","mobile","2018","6"
"923","2018-07-01",62.75454,"f","화장품_미용","mobile","2018","7"
"924","2018-07-01",12.34122,"m","화장품_미용","mobile","2018","7"
"925","2018-08-01",65.04863,"f","화장품_미용","mobile","2018","8"
"926","2018-08-01",12.37201,"m","화장품_미용","mobile","2018","8"
"927","2018-09-01",62.08447,"f","화장품_미용","mobile","2018","9"
"928","2018-09-01",12.05173,"m","화장품_미용","mobile","2018","9"
"929","2018-10-01",68.03431,"f","화장품_미용","mobile","2018","10"
"930","2018-10-01",13.48248,"m","화장품_미용","mobile","2018","10"
"931","2018-11-01",66.87982,"f","화장품_미용","mobile","2018","11"
"932","2018-11-01",13.05706,"m","화장품_미용","mobile","2018","11"
"933","2018-12-01",73.56313,"f","화장품_미용","mobile","2018","12"
"934","2018-12-01",14.18855,"m","화장품_미용","mobile","2018","12"
"935","2019-01-01",81.55054,"f","화장품_미용","mobile","2019","1"
"936","2019-01-01",14.95502,"m","화장품_미용","mobile","2019","1"
"937","2019-02-01",74.56563,"f","화장품_미용","mobile","2019","2"
"938","2019-02-01",14.11671,"m","화장품_미용","mobile","2019","2"
"939","2019-03-01",74.17211,"f","화장품_미용","mobile","2019","3"
"940","2019-03-01",15.00323,"m","화장품_미용","mobile","2019","3"
"941","2019-04-01",67.62408,"f","화장품_미용","mobile","2019","4"
"942","2019-04-01",13.64284,"m","화장품_미용","mobile","2019","4"
"943","2019-05-01",75.26762,"f","화장품_미용","mobile","2019","5"
"944","2019-05-01",15.1729,"m","화장품_미용","mobile","2019","5"
"945","2019-06-01",79.56875,"f","화장품_미용","mobile","2019","6"
"946","2019-06-01",15.91924,"m","화장품_미용","mobile","2019","6"
"947","2019-07-01",81.78367,"f","화장품_미용","mobile","2019","7"
"948","2019-07-01",16.38505,"m","화장품_미용","mobile","2019","7"
"949","2019-08-01",82.76433,"f","화장품_미용","mobile","2019","8"
"950","2019-08-01",16.35729,"m","화장품_미용","mobile","2019","8"
"951","2019-09-01",79.31968,"f","화장품_미용","mobile","2019","9"
"952","2019-09-01",15.646,"m","화장품_미용","mobile","2019","9"
"953","2019-10-01",83.50556,"f","화장품_미용","mobile","2019","10"
"954","2019-10-01",16.6582,"m","화장품_미용","mobile","2019","10"
"955","2019-11-01",84.02024,"f","화장품_미용","mobile","2019","11"
"956","2019-11-01",17.04946,"m","화장품_미용","mobile","2019","11"
"957","2019-12-01",89.82716,"f","화장품_미용","mobile","2019","12"
"958","2019-12-01",17.78948,"m","화장품_미용","mobile","2019","12"
"959","2020-01-01",98.16208,"f","화장품_미용","mobile","2020","1"
"960","2020-01-01",18.15155,"m","화장품_미용","mobile","2020","1"
"961","2020-02-01",99.3648,"f","화장품_미용","mobile","2020","2"
"962","2020-02-01",18.1432,"m","화장품_미용","mobile","2020","2"
"963","2020-03-01",100,"f","화장품_미용","mobile","2020","3"
"964","2020-03-01",19.20461,"m","화장품_미용","mobile","2020","3"
"965","2020-04-01",89.95054,"f","화장품_미용","mobile","2020","4"
"966","2020-04-01",17.6246,"m","화장품_미용","mobile","2020","4"
"967","2020-05-01",88.74462,"f","화장품_미용","mobile","2020","5"
"968","2020-05-01",18.03973,"m","화장품_미용","mobile","2020","5"
"969","2020-06-01",81.45749,"f","화장품_미용","mobile","2020","6"
"970","2020-06-01",16.79425,"m","화장품_미용","mobile","2020","6"
"971","2020-07-01",80.95578,"f","화장품_미용","mobile","2020","7"
"972","2020-07-01",15.99324,"m","화장품_미용","mobile","2020","7"
"973","2020-08-01",83.11332,"f","화장품_미용","mobile","2020","8"
"974","2020-08-01",15.6894,"m","화장품_미용","mobile","2020","8"
"975","2020-09-01",80.12303,"f","화장품_미용","mobile","2020","9"
"976","2020-09-01",14.98677,"m","화장품_미용","mobile","2020","9"
"977","2020-10-01",84.09102,"f","화장품_미용","mobile","2020","10"
"978","2020-10-01",16.29601,"m","화장품_미용","mobile","2020","10"
"979","2020-11-01",83.72246,"f","화장품_미용","mobile","2020","11"
"980","2020-11-01",16.66505,"m","화장품_미용","mobile","2020","11"
"981","2020-12-01",97.68934,"f","화장품_미용","mobile","2020","12"
"982","2020-12-01",18.99652,"m","화장품_미용","mobile","2020","12"
"983","2018-01-01",58.64568,"f","가구_인테리어","pc","2018","1"
"984","2018-01-01",64.55799,"m","가구_인테리어","pc","2018","1"
"985","2018-02-01",49.76878,"f","가구_인테리어","pc","2018","2"
"986","2018-02-01",55.34662,"m","가구_인테리어","pc","2018","2"
"987","2018-03-01",61.378,"f","가구_인테리어","pc","2018","3"
"988","2018-03-01",69.04825,"m","가구_인테리어","pc","2018","3"
"989","2018-04-01",56.3127,"f","가구_인테리어","pc","2018","4"
"990","2018-04-01",63.3463,"m","가구_인테리어","pc","2018","4"
"991","2018-05-01",55.31941,"f","가구_인테리어","pc","2018","5"
"992","2018-05-01",61.792,"m","가구_인테리어","pc","2018","5"
"993","2018-06-01",51.9233,"f","가구_인테리어","pc","2018","6"
"994","2018-06-01",56.7118,"m","가구_인테리어","pc","2018","6"
"995","2018-07-01",54.02791,"f","가구_인테리어","pc","2018","7"
"996","2018-07-01",62.1458,"m","가구_인테리어","pc","2018","7"
"997","2018-08-01",55.46447,"f","가구_인테리어","pc","2018","8"
"998","2018-08-01",62.9881,"m","가구_인테리어","pc","2018","8"
"999","2018-09-01",50.9542,"f","가구_인테리어","pc","2018","9"
"1000","2018-09-01",56.93063,"m","가구_인테리어","pc","2018","9"
"1001","2018-10-01",66.21159,"f","가구_인테리어","pc","2018","10"
"1002","2018-10-01",75.62769,"m","가구_인테리어","pc","2018","10"
"1003","2018-11-01",63.67,"f","가구_인테리어","pc","2018","11"
"1004","2018-11-01",68.51626,"m","가구_인테리어","pc","2018","11"
"1005","2018-12-01",58.47514,"f","가구_인테리어","pc","2018","12"
"1006","2018-12-01",66.56013,"m","가구_인테리어","pc","2018","12"
"1007","2019-01-01",63.60208,"f","가구_인테리어","pc","2019","1"
"1008","2019-01-01",76.74801,"m","가구_인테리어","pc","2019","1"
"1009","2019-02-01",55.28822,"f","가구_인테리어","pc","2019","2"
"1010","2019-02-01",71.18105,"m","가구_인테리어","pc","2019","2"
"1011","2019-03-01",63.52863,"f","가구_인테리어","pc","2019","3"
"1012","2019-03-01",81.36356,"m","가구_인테리어","pc","2019","3"
"1013","2019-04-01",59.1077,"f","가구_인테리어","pc","2019","4"
"1014","2019-04-01",69.72486,"m","가구_인테리어","pc","2019","4"
"1015","2019-05-01",59.82121,"f","가구_인테리어","pc","2019","5"
"1016","2019-05-01",68.23064,"m","가구_인테리어","pc","2019","5"
"1017","2019-06-01",58.4719,"f","가구_인테리어","pc","2019","6"
"1018","2019-06-01",67.71197,"m","가구_인테리어","pc","2019","6"
"1019","2019-07-01",62.40505,"f","가구_인테리어","pc","2019","7"
"1020","2019-07-01",73.19815,"m","가구_인테리어","pc","2019","7"
"1021","2019-08-01",56.86892,"f","가구_인테리어","pc","2019","8"
"1022","2019-08-01",65.84638,"m","가구_인테리어","pc","2019","8"
"1023","2019-09-01",57.34719,"f","가구_인테리어","pc","2019","9"
"1024","2019-09-01",65.1583,"m","가구_인테리어","pc","2019","9"
"1025","2019-10-01",64.66899,"f","가구_인테리어","pc","2019","10"
"1026","2019-10-01",73.37815,"m","가구_인테리어","pc","2019","10"
"1027","2019-11-01",65.38792,"f","가구_인테리어","pc","2019","11"
"1028","2019-11-01",72.7504,"m","가구_인테리어","pc","2019","11"
"1029","2019-12-01",59.52627,"f","가구_인테리어","pc","2019","12"
"1030","2019-12-01",70.68664,"m","가구_인테리어","pc","2019","12"
"1031","2020-01-01",51.58244,"f","가구_인테리어","pc","2020","1"
"1032","2020-01-01",66.4937,"m","가구_인테리어","pc","2020","1"
"1033","2020-02-01",62.9507,"f","가구_인테리어","pc","2020","2"
"1034","2020-02-01",74.58802,"m","가구_인테리어","pc","2020","2"
"1035","2020-03-01",80.75316,"f","가구_인테리어","pc","2020","3"
"1036","2020-03-01",90.20947,"m","가구_인테리어","pc","2020","3"
"1037","2020-04-01",80.74283,"f","가구_인테리어","pc","2020","4"
"1038","2020-04-01",91.36622,"m","가구_인테리어","pc","2020","4"
"1039","2020-05-01",77.37652,"f","가구_인테리어","pc","2020","5"
"1040","2020-05-01",89.18261,"m","가구_인테리어","pc","2020","5"
"1041","2020-06-01",73.94337,"f","가구_인테리어","pc","2020","6"
"1042","2020-06-01",82.65147,"m","가구_인테리어","pc","2020","6"
"1043","2020-07-01",68.84718,"f","가구_인테리어","pc","2020","7"
"1044","2020-07-01",78.24189,"m","가구_인테리어","pc","2020","7"
"1045","2020-08-01",66.18414,"f","가구_인테리어","pc","2020","8"
"1046","2020-08-01",76.22863,"m","가구_인테리어","pc","2020","8"
"1047","2020-09-01",77.59489,"f","가구_인테리어","pc","2020","9"
"1048","2020-09-01",83.83762,"m","가구_인테리어","pc","2020","9"
"1049","2020-10-01",71.83847,"f","가구_인테리어","pc","2020","10"
"1050","2020-10-01",82.41376,"m","가구_인테리어","pc","2020","10"
"1051","2020-11-01",77.66156,"f","가구_인테리어","pc","2020","11"
"1052","2020-11-01",85.99365,"m","가구_인테리어","pc","2020","11"
"1053","2020-12-01",90.26787,"f","가구_인테리어","pc","2020","12"
"1054","2020-12-01",100,"m","가구_인테리어","pc","2020","12"
"1055","2018-01-01",19.10165,"f","디지털_가전","pc","2018","1"
"1056","2018-01-01",67.66657,"m","디지털_가전","pc","2018","1"
"1057","2018-02-01",15.54195,"f","디지털_가전","pc","2018","2"
"1058","2018-02-01",55.92168,"m","디지털_가전","pc","2018","2"
"1059","2018-03-01",18.44168,"f","디지털_가전","pc","2018","3"
"1060","2018-03-01",64.7791,"m","디지털_가전","pc","2018","3"
"1061","2018-04-01",17.48971,"f","디지털_가전","pc","2018","4"
"1062","2018-04-01",59.56609,"m","디지털_가전","pc","2018","4"
"1063","2018-05-01",18.0302,"f","디지털_가전","pc","2018","5"
"1064","2018-05-01",60.21408,"m","디지털_가전","pc","2018","5"
"1065","2018-06-01",16.66594,"f","디지털_가전","pc","2018","6"
"1066","2018-06-01",55.56212,"m","디지털_가전","pc","2018","6"
"1067","2018-07-01",19.57952,"f","디지털_가전","pc","2018","7"
"1068","2018-07-01",65.78841,"m","디지털_가전","pc","2018","7"
"1069","2018-08-01",18.25946,"f","디지털_가전","pc","2018","8"
"1070","2018-08-01",65.04738,"m","디지털_가전","pc","2018","8"
"1071","2018-09-01",15.15417,"f","디지털_가전","pc","2018","9"
"1072","2018-09-01",67.31775,"m","디지털_가전","pc","2018","9"
"1073","2018-10-01",19.48002,"f","디지털_가전","pc","2018","10"
"1074","2018-10-01",86.67809,"m","디지털_가전","pc","2018","10"
"1075","2018-11-01",20.22139,"f","디지털_가전","pc","2018","11"
"1076","2018-11-01",100,"m","디지털_가전","pc","2018","11"
"1077","2018-12-01",18.13796,"f","디지털_가전","pc","2018","12"
"1078","2018-12-01",98.76605,"m","디지털_가전","pc","2018","12"
"1079","2019-01-01",20.0323,"f","디지털_가전","pc","2019","1"
"1080","2019-01-01",87.48117,"m","디지털_가전","pc","2019","1"
"1081","2019-02-01",16.92326,"f","디지털_가전","pc","2019","2"
"1082","2019-02-01",71.51411,"m","디지털_가전","pc","2019","2"
"1083","2019-03-01",20.81797,"f","디지털_가전","pc","2019","3"
"1084","2019-03-01",81.56592,"m","디지털_가전","pc","2019","3"
"1085","2019-04-01",17.76638,"f","디지털_가전","pc","2019","4"
"1086","2019-04-01",67.91836,"m","디지털_가전","pc","2019","4"
"1087","2019-05-01",19.20322,"f","디지털_가전","pc","2019","5"
"1088","2019-05-01",65.73342,"m","디지털_가전","pc","2019","5"
"1089","2019-06-01",17.98161,"f","디지털_가전","pc","2019","6"
"1090","2019-06-01",68.68051,"m","디지털_가전","pc","2019","6"
"1091","2019-07-01",20.46972,"f","디지털_가전","pc","2019","7"
"1092","2019-07-01",71.73276,"m","디지털_가전","pc","2019","7"
"1093","2019-08-01",19.0924,"f","디지털_가전","pc","2019","8"
"1094","2019-08-01",66.35847,"m","디지털_가전","pc","2019","8"
"1095","2019-09-01",17.96619,"f","디지털_가전","pc","2019","9"
"1096","2019-09-01",63.58932,"m","디지털_가전","pc","2019","9"
"1097","2019-10-01",19.89926,"f","디지털_가전","pc","2019","10"
"1098","2019-10-01",67.11167,"m","디지털_가전","pc","2019","10"
"1099","2019-11-01",20.91357,"f","디지털_가전","pc","2019","11"
"1100","2019-11-01",68.23026,"m","디지털_가전","pc","2019","11"
"1101","2019-12-01",18.63625,"f","디지털_가전","pc","2019","12"
"1102","2019-12-01",65.79218,"m","디지털_가전","pc","2019","12"
"1103","2020-01-01",17.37144,"f","디지털_가전","pc","2020","1"
"1104","2020-01-01",64.99175,"m","디지털_가전","pc","2020","1"
"1105","2020-02-01",20.12076,"f","디지털_가전","pc","2020","2"
"1106","2020-02-01",68.94814,"m","디지털_가전","pc","2020","2"
"1107","2020-03-01",25.89613,"f","디지털_가전","pc","2020","3"
"1108","2020-03-01",82.56838,"m","디지털_가전","pc","2020","3"
"1109","2020-04-01",25.73505,"f","디지털_가전","pc","2020","4"
"1110","2020-04-01",82.20979,"m","디지털_가전","pc","2020","4"
"1111","2020-05-01",24.52806,"f","디지털_가전","pc","2020","5"
"1112","2020-05-01",79.21555,"m","디지털_가전","pc","2020","5"
"1113","2020-06-01",25.25444,"f","디지털_가전","pc","2020","6"
"1114","2020-06-01",74.63802,"m","디지털_가전","pc","2020","6"
"1115","2020-07-01",24.27639,"f","디지털_가전","pc","2020","7"
"1116","2020-07-01",71.74425,"m","디지털_가전","pc","2020","7"
"1117","2020-08-01",23.11685,"f","디지털_가전","pc","2020","8"
"1118","2020-08-01",74.43943,"m","디지털_가전","pc","2020","8"
"1119","2020-09-01",24.33299,"f","디지털_가전","pc","2020","9"
"1120","2020-09-01",75.46953,"m","디지털_가전","pc","2020","9"
"1121","2020-10-01",22.95264,"f","디지털_가전","pc","2020","10"
"1122","2020-10-01",71.85811,"m","디지털_가전","pc","2020","10"
"1123","2020-11-01",25.47388,"f","디지털_가전","pc","2020","11"
"1124","2020-11-01",76.19564,"m","디지털_가전","pc","2020","11"
"1125","2020-12-01",28.41921,"f","디지털_가전","pc","2020","12"
"1126","2020-12-01",87.95196,"m","디지털_가전","pc","2020","12"
"1127","2018-01-01",6.36951,"f","생활_건강","pc","2018","1"
"1128","2018-01-01",64.38558,"m","생활_건강","pc","2018","1"
"1129","2018-02-01",5.07283,"f","생활_건강","pc","2018","2"
"1130","2018-02-01",55.0616,"m","생활_건강","pc","2018","2"
"1131","2018-03-01",6.48232,"f","생활_건강","pc","2018","3"
"1132","2018-03-01",68.66887,"m","생활_건강","pc","2018","3"
"1133","2018-04-01",7.03385,"f","생활_건강","pc","2018","4"
"1134","2018-04-01",67.44102,"m","생활_건강","pc","2018","4"
"1135","2018-05-01",6.82176,"f","생활_건강","pc","2018","5"
"1136","2018-05-01",66.41869,"m","생활_건강","pc","2018","5"
"1137","2018-06-01",6.62746,"f","생활_건강","pc","2018","6"
"1138","2018-06-01",60.5707,"m","생활_건강","pc","2018","6"
"1139","2018-07-01",7.43932,"f","생활_건강","pc","2018","7"
"1140","2018-07-01",64.32203,"m","생활_건강","pc","2018","7"
"1141","2018-08-01",7.20574,"f","생활_건강","pc","2018","8"
"1142","2018-08-01",67.20958,"m","생활_건강","pc","2018","8"
"1143","2018-09-01",5.58234,"f","생활_건강","pc","2018","9"
"1144","2018-09-01",56.90078,"m","생활_건강","pc","2018","9"
"1145","2018-10-01",6.77339,"f","생활_건강","pc","2018","10"
"1146","2018-10-01",67.4255,"m","생활_건강","pc","2018","10"
"1147","2018-11-01",7.05156,"f","생활_건강","pc","2018","11"
"1148","2018-11-01",65.06516,"m","생활_건강","pc","2018","11"
"1149","2018-12-01",6.42347,"f","생활_건강","pc","2018","12"
"1150","2018-12-01",61.4375,"m","생활_건강","pc","2018","12"
"1151","2019-01-01",6.62219,"f","생활_건강","pc","2019","1"
"1152","2019-01-01",63.42182,"m","생활_건강","pc","2019","1"
"1153","2019-02-01",5.41856,"f","생활_건강","pc","2019","2"
"1154","2019-02-01",54.56612,"m","생활_건강","pc","2019","2"
"1155","2019-03-01",8.69285,"f","생활_건강","pc","2019","3"
"1156","2019-03-01",76.94695,"m","생활_건강","pc","2019","3"
"1157","2019-04-01",6.89328,"f","생활_건강","pc","2019","4"
"1158","2019-04-01",65.47673,"m","생활_건강","pc","2019","4"
"1159","2019-05-01",8.09197,"f","생활_건강","pc","2019","5"
"1160","2019-05-01",76.5748,"m","생활_건강","pc","2019","5"
"1161","2019-06-01",7.98508,"f","생활_건강","pc","2019","6"
"1162","2019-06-01",70.80155,"m","생활_건강","pc","2019","6"
"1163","2019-07-01",8.70478,"f","생활_건강","pc","2019","7"
"1164","2019-07-01",90.99342,"m","생활_건강","pc","2019","7"
"1165","2019-08-01",7.91155,"f","생활_건강","pc","2019","8"
"1166","2019-08-01",86.89795,"m","생활_건강","pc","2019","8"
"1167","2019-09-01",7.00007,"f","생활_건강","pc","2019","9"
"1168","2019-09-01",88.59287,"m","생활_건강","pc","2019","9"
"1169","2019-10-01",7.76641,"f","생활_건강","pc","2019","10"
"1170","2019-10-01",92.08317,"m","생활_건강","pc","2019","10"
"1171","2019-11-01",7.835,"f","생활_건강","pc","2019","11"
"1172","2019-11-01",86.04993,"m","생활_건강","pc","2019","11"
"1173","2019-12-01",7.13263,"f","생활_건강","pc","2019","12"
"1174","2019-12-01",81.95921,"m","생활_건강","pc","2019","12"
"1175","2020-01-01",6.11212,"f","생활_건강","pc","2020","1"
"1176","2020-01-01",79.41659,"m","생활_건강","pc","2020","1"
"1177","2020-02-01",6.66734,"f","생활_건강","pc","2020","2"
"1178","2020-02-01",73.07746,"m","생활_건강","pc","2020","2"
"1179","2020-03-01",8.30029,"f","생활_건강","pc","2020","3"
"1180","2020-03-01",87.14187,"m","생활_건강","pc","2020","3"
"1181","2020-04-01",9.67907,"f","생활_건강","pc","2020","4"
"1182","2020-04-01",93.9333,"m","생활_건강","pc","2020","4"
"1183","2020-05-01",10.84118,"f","생활_건강","pc","2020","5"
"1184","2020-05-01",96.26391,"m","생활_건강","pc","2020","5"
"1185","2020-06-01",11.51918,"f","생활_건강","pc","2020","6"
"1186","2020-06-01",90.37078,"m","생활_건강","pc","2020","6"
"1187","2020-07-01",10.61967,"f","생활_건강","pc","2020","7"
"1188","2020-07-01",89.04316,"m","생활_건강","pc","2020","7"
"1189","2020-08-01",9.00121,"f","생활_건강","pc","2020","8"
"1190","2020-08-01",78.45805,"m","생활_건강","pc","2020","8"
"1191","2020-09-01",10.08421,"f","생활_건강","pc","2020","9"
"1192","2020-09-01",85.949,"m","생활_건강","pc","2020","9"
"1193","2020-10-01",10.01888,"f","생활_건강","pc","2020","10"
"1194","2020-10-01",89.40492,"m","생활_건강","pc","2020","10"
"1195","2020-11-01",10.7124,"f","생활_건강","pc","2020","11"
"1196","2020-11-01",92.67129,"m","생활_건강","pc","2020","11"
"1197","2020-12-01",11.29814,"f","생활_건강","pc","2020","12"
"1198","2020-12-01",100,"m","생활_건강","pc","2020","12"
"1199","2018-01-01",12.32005,"f","스포츠_레져","pc","2018","1"
"1200","2018-01-01",44.63748,"m","스포츠_레져","pc","2018","1"
"1201","2018-02-01",8.67117,"f","스포츠_레져","pc","2018","2"
"1202","2018-02-01",35.1531,"m","스포츠_레져","pc","2018","2"
"1203","2018-03-01",11.38549,"f","스포츠_레져","pc","2018","3"
"1204","2018-03-01",49.64982,"m","스포츠_레져","pc","2018","3"
"1205","2018-04-01",12.721,"f","스포츠_레져","pc","2018","4"
"1206","2018-04-01",52.80396,"m","스포츠_레져","pc","2018","4"
"1207","2018-05-01",14.47706,"f","스포츠_레져","pc","2018","5"
"1208","2018-05-01",58.90796,"m","스포츠_레져","pc","2018","5"
"1209","2018-06-01",15.64723,"f","스포츠_레져","pc","2018","6"
"1210","2018-06-01",58.68518,"m","스포츠_레져","pc","2018","6"
"1211","2018-07-01",20.59504,"f","스포츠_레져","pc","2018","7"
"1212","2018-07-01",64.63347,"m","스포츠_레져","pc","2018","7"
"1213","2018-08-01",16.90144,"f","스포츠_레져","pc","2018","8"
