"","년도","월","분기","판매매체별","중분류","상품군별","매출액","전월_대비매출현황","전월대비_증감","season","total_case","경기심리지수","경기심리지수_증감률_2017기준","소비자심리지수","소비자지수_증감률_2017기준"
"906","2018","11","4Q","인터넷","여가_생활편의","e쿠폰서비스",39540,34178,"증가","fall",0,94.5,-1.8,96.5,3.3
"907","2018","11","4Q","인터넷","여가_생활편의","문화 및 레저서비스",73373,61376,"증가","fall",0,94.5,-1.8,96.5,3.3
"908","2018","11","4Q","인터넷","여가_생활편의","여행 및 교통서비스",548742,586580,"감소","fall",0,94.5,-1.8,96.5,3.3
"909","2018","11","4Q","모바일","출산_육아","아동·유아용품",230956,231320,"감소","fall",0,94.5,-1.8,96.5,3.3
"910","2018","11","4Q","인터넷","출산_육아","아동·유아용품",79117,77542,"증가","fall",0,94.5,-1.8,96.5,3.3
"911","2018","11","4Q","모바일","패션잡화","가방",136635,140222,"감소","fall",0,94.5,-1.8,96.5,3.3
"912","2018","11","4Q","모바일","패션잡화","신발",130879,113895,"증가","fall",0,94.5,-1.8,96.5,3.3
"913","2018","11","4Q","모바일","패션잡화","의복",927971,857624,"증가","fall",0,94.5,-1.8,96.5,3.3
"914","2018","11","4Q","모바일","패션잡화","패션용품 및 액세서리",131490,123842,"증가","fall",0,94.5,-1.8,96.5,3.3
"915","2018","11","4Q","인터넷","패션잡화","가방",43401,44515,"감소","fall",0,94.5,-1.8,96.5,3.3
"916","2018","11","4Q","인터넷","패션잡화","신발",57508,50340,"증가","fall",0,94.5,-1.8,96.5,3.3
"917","2018","11","4Q","인터넷","패션잡화","의복",554222,493284,"증가","fall",0,94.5,-1.8,96.5,3.3
"918","2018","11","4Q","인터넷","패션잡화","패션용품 및 액세서리",60670,58805,"증가","fall",0,94.5,-1.8,96.5,3.3
"919","2018","11","4Q","모바일","화장품_미용","화장품",512836,492829,"증가","fall",0,94.5,-1.8,96.5,3.3
"920","2018","11","4Q","인터넷","화장품_미용","화장품",398730,401459,"감소","fall",0,94.5,-1.8,96.5,3.3
"921","2018","12","4Q","모바일","가구_인테리어","가구",181287,192546,"감소","winter",0,94.7,-1.6,97.6,4.5
"922","2018","12","4Q","인터넷","가구_인테리어","가구",98788,103195,"감소","winter",0,94.7,-1.6,97.6,4.5
"923","2018","12","4Q","모바일","디지털_가전","가전·전자·통신기기",573086,664944,"감소","winter",0,94.7,-1.6,97.6,4.5
"924","2018","12","4Q","모바일","디지털_가전","자동차 및 자동차용품",56612,55994,"증가","winter",0,94.7,-1.6,97.6,4.5
"925","2018","12","4Q","모바일","디지털_가전","컴퓨터 및 주변기기",206895,192882,"증가","winter",0,94.7,-1.6,97.6,4.5
"926","2018","12","4Q","인터넷","디지털_가전","가전·전자·통신기기",470859,517411,"감소","winter",0,94.7,-1.6,97.6,4.5
"927","2018","12","4Q","인터넷","디지털_가전","자동차 및 자동차용품",38056,42105,"감소","winter",0,94.7,-1.6,97.6,4.5
"928","2018","12","4Q","인터넷","디지털_가전","컴퓨터 및 주변기기",294467,275284,"증가","winter",0,94.7,-1.6,97.6,4.5
"929","2018","12","4Q","모바일","생활_건강","사무·문구",38890,33099,"증가","winter",0,94.7,-1.6,97.6,4.5
"930","2018","12","4Q","모바일","생활_건강","생활용품",516470,526203,"감소","winter",0,94.7,-1.6,97.6,4.5
"931","2018","12","4Q","모바일","생활_건강","서적",65657,56107,"증가","winter",0,94.7,-1.6,97.6,4.5
"932","2018","12","4Q","모바일","생활_건강","애완용품",48227,48551,"감소","winter",0,94.7,-1.6,97.6,4.5
"933","2018","12","4Q","인터넷","생활_건강","사무·문구",50853,43264,"증가","winter",0,94.7,-1.6,97.6,4.5
"934","2018","12","4Q","인터넷","생활_건강","생활용품",271350,273645,"감소","winter",0,94.7,-1.6,97.6,4.5
"935","2018","12","4Q","인터넷","생활_건강","서적",102843,86299,"증가","winter",0,94.7,-1.6,97.6,4.5
"936","2018","12","4Q","인터넷","생활_건강","애완용품",19851,19750,"증가","winter",0,94.7,-1.6,97.6,4.5
"937","2018","12","4Q","모바일","스포츠_레져","스포츠·레저용품",199688,223624,"감소","winter",0,94.7,-1.6,97.6,4.5
"938","2018","12","4Q","인터넷","스포츠_레져","스포츠·레저용품",133187,150248,"감소","winter",0,94.7,-1.6,97.6,4.5
"939","2018","12","4Q","모바일","식품","농축수산물",173774,170752,"증가","winter",0,94.7,-1.6,97.6,4.5
"940","2018","12","4Q","모바일","식품","음·식료품",610357,621073,"감소","winter",0,94.7,-1.6,97.6,4.5
"941","2018","12","4Q","인터넷","식품","농축수산물",80784,85916,"감소","winter",0,94.7,-1.6,97.6,4.5
"942","2018","12","4Q","인터넷","식품","음·식료품",315251,306595,"증가","winter",0,94.7,-1.6,97.6,4.5
"943","2018","12","4Q","모바일","여가_생활편의","e쿠폰서비스",227077,199645,"증가","winter",0,94.7,-1.6,97.6,4.5
"944","2018","12","4Q","모바일","여가_생활편의","문화 및 레저서비스",127346,113638,"증가","winter",0,94.7,-1.6,97.6,4.5
"945","2018","12","4Q","모바일","여가_생활편의","여행 및 교통서비스",824163,747692,"증가","winter",0,94.7,-1.6,97.6,4.5
"946","2018","12","4Q","인터넷","여가_생활편의","e쿠폰서비스",40676,39540,"증가","winter",0,94.7,-1.6,97.6,4.5
"947","2018","12","4Q","인터넷","여가_생활편의","문화 및 레저서비스",69403,73373,"감소","winter",0,94.7,-1.6,97.6,4.5
"948","2018","12","4Q","인터넷","여가_생활편의","여행 및 교통서비스",572556,548742,"증가","winter",0,94.7,-1.6,97.6,4.5
"949","2018","12","4Q","모바일","출산_육아","아동·유아용품",292866,230956,"증가","winter",0,94.7,-1.6,97.6,4.5
"950","2018","12","4Q","인터넷","출산_육아","아동·유아용품",100708,79117,"증가","winter",0,94.7,-1.6,97.6,4.5
"951","2018","12","4Q","모바일","패션잡화","가방",153599,136635,"증가","winter",0,94.7,-1.6,97.6,4.5
"952","2018","12","4Q","모바일","패션잡화","신발",124855,130879,"감소","winter",0,94.7,-1.6,97.6,4.5
"953","2018","12","4Q","모바일","패션잡화","의복",880877,927971,"감소","winter",0,94.7,-1.6,97.6,4.5
"954","2018","12","4Q","모바일","패션잡화","패션용품 및 액세서리",151613,131490,"증가","winter",0,94.7,-1.6,97.6,4.5
"955","2018","12","4Q","인터넷","패션잡화","가방",47722,43401,"증가","winter",0,94.7,-1.6,97.6,4.5
"956","2018","12","4Q","인터넷","패션잡화","신발",54381,57508,"감소","winter",0,94.7,-1.6,97.6,4.5
"957","2018","12","4Q","인터넷","패션잡화","의복",509666,554222,"감소","winter",0,94.7,-1.6,97.6,4.5
"958","2018","12","4Q","인터넷","패션잡화","패션용품 및 액세서리",69189,60670,"증가","winter",0,94.7,-1.6,97.6,4.5
"959","2018","12","4Q","모바일","화장품_미용","화장품",520553,512836,"증가","winter",0,94.7,-1.6,97.6,4.5
"960","2018","12","4Q","인터넷","화장품_미용","화장품",352694,398730,"감소","winter",0,94.7,-1.6,97.6,4.5
"961","2019","1","1Q","모바일","가구_인테리어","가구",186292,181287,"증가","winter",0,92.4,-4,98.3,5.2
"962","2019","1","1Q","인터넷","가구_인테리어","가구",93641,98788,"감소","winter",0,92.4,-4,98.3,5.2
"963","2019","1","1Q","모바일","디지털_가전","가전·전자·통신기기",615862,573086,"증가","winter",0,92.4,-4,98.3,5.2
"964","2019","1","1Q","모바일","디지털_가전","자동차 및 자동차용품",61238,56612,"증가","winter",0,92.4,-4,98.3,5.2
"965","2019","1","1Q","모바일","디지털_가전","컴퓨터 및 주변기기",231001,206895,"증가","winter",0,92.4,-4,98.3,5.2
"966","2019","1","1Q","인터넷","디지털_가전","가전·전자·통신기기",458968,470859,"감소","winter",0,92.4,-4,98.3,5.2
"967","2019","1","1Q","인터넷","디지털_가전","자동차 및 자동차용품",34387,38056,"감소","winter",0,92.4,-4,98.3,5.2
"968","2019","1","1Q","인터넷","디지털_가전","컴퓨터 및 주변기기",327183,294467,"증가","winter",0,92.4,-4,98.3,5.2
"969","2019","1","1Q","모바일","생활_건강","사무·문구",37726,38890,"감소","winter",0,92.4,-4,98.3,5.2
"970","2019","1","1Q","모바일","생활_건강","생활용품",542504,516470,"증가","winter",0,92.4,-4,98.3,5.2
"971","2019","1","1Q","모바일","생활_건강","서적",74669,65657,"증가","winter",0,92.4,-4,98.3,5.2
"972","2019","1","1Q","모바일","생활_건강","애완용품",51971,48227,"증가","winter",0,92.4,-4,98.3,5.2
"973","2019","1","1Q","인터넷","생활_건강","사무·문구",43578,50853,"감소","winter",0,92.4,-4,98.3,5.2
"974","2019","1","1Q","인터넷","생활_건강","생활용품",269593,271350,"감소","winter",0,92.4,-4,98.3,5.2
"975","2019","1","1Q","인터넷","생활_건강","서적",100529,102843,"감소","winter",0,92.4,-4,98.3,5.2
"976","2019","1","1Q","인터넷","생활_건강","애완용품",19613,19851,"감소","winter",0,92.4,-4,98.3,5.2
"977","2019","1","1Q","모바일","스포츠_레져","스포츠·레저용품",161468,199688,"감소","winter",0,92.4,-4,98.3,5.2
"978","2019","1","1Q","인터넷","스포츠_레져","스포츠·레저용품",108710,133187,"감소","winter",0,92.4,-4,98.3,5.2
"979","2019","1","1Q","모바일","식품","농축수산물",257860,173774,"증가","winter",0,92.4,-4,98.3,5.2
"980","2019","1","1Q","모바일","식품","음·식료품",794963,610357,"증가","winter",0,92.4,-4,98.3,5.2
"981","2019","1","1Q","인터넷","식품","농축수산물",138043,80784,"증가","winter",0,92.4,-4,98.3,5.2
"982","2019","1","1Q","인터넷","식품","음·식료품",402123,315251,"증가","winter",0,92.4,-4,98.3,5.2
"983","2019","1","1Q","모바일","여가_생활편의","e쿠폰서비스",204021,227077,"감소","winter",0,92.4,-4,98.3,5.2
"984","2019","1","1Q","모바일","여가_생활편의","문화 및 레저서비스",100242,127346,"감소","winter",0,92.4,-4,98.3,5.2
"985","2019","1","1Q","모바일","여가_생활편의","여행 및 교통서비스",896376,824163,"증가","winter",0,92.4,-4,98.3,5.2
"986","2019","1","1Q","인터넷","여가_생활편의","e쿠폰서비스",32068,40676,"감소","winter",0,92.4,-4,98.3,5.2
"987","2019","1","1Q","인터넷","여가_생활편의","문화 및 레저서비스",63007,69403,"감소","winter",0,92.4,-4,98.3,5.2
"988","2019","1","1Q","인터넷","여가_생활편의","여행 및 교통서비스",609737,572556,"증가","winter",0,92.4,-4,98.3,5.2
"989","2019","1","1Q","모바일","출산_육아","아동·유아용품",235713,292866,"감소","winter",0,92.4,-4,98.3,5.2
"990","2019","1","1Q","인터넷","출산_육아","아동·유아용품",73249,100708,"감소","winter",0,92.4,-4,98.3,5.2
"991","2019","1","1Q","모바일","패션잡화","가방",151621,153599,"감소","winter",0,92.4,-4,98.3,5.2
"992","2019","1","1Q","모바일","패션잡화","신발",100474,124855,"감소","winter",0,92.4,-4,98.3,5.2
"993","2019","1","1Q","모바일","패션잡화","의복",652944,880877,"감소","winter",0,92.4,-4,98.3,5.2
"994","2019","1","1Q","모바일","패션잡화","패션용품 및 액세서리",132935,151613,"감소","winter",0,92.4,-4,98.3,5.2
"995","2019","1","1Q","인터넷","패션잡화","가방",45921,47722,"감소","winter",0,92.4,-4,98.3,5.2
"996","2019","1","1Q","인터넷","패션잡화","신발",41551,54381,"감소","winter",0,92.4,-4,98.3,5.2
"997","2019","1","1Q","인터넷","패션잡화","의복",430287,509666,"감소","winter",0,92.4,-4,98.3,5.2
"998","2019","1","1Q","인터넷","패션잡화","패션용품 및 액세서리",56361,69189,"감소","winter",0,92.4,-4,98.3,5.2
"999","2019","1","1Q","모바일","화장품_미용","화장품",571617,520553,"증가","winter",0,92.4,-4,98.3,5.2
"1000","2019","1","1Q","인터넷","화장품_미용","화장품",326699,352694,"감소","winter",0,92.4,-4,98.3,5.2
"1001","2019","2","1Q","모바일","가구_인테리어","가구",183098,186292,"감소","winter",0,97.4,1.2,100.3,7.4
"1002","2019","2","1Q","인터넷","가구_인테리어","가구",86616,93641,"감소","winter",0,97.4,1.2,100.3,7.4
"1003","2019","2","1Q","모바일","디지털_가전","가전·전자·통신기기",592604,615862,"감소","winter",0,97.4,1.2,100.3,7.4
"1004","2019","2","1Q","모바일","디지털_가전","자동차 및 자동차용품",50497,61238,"감소","winter",0,97.4,1.2,100.3,7.4
"1005","2019","2","1Q","모바일","디지털_가전","컴퓨터 및 주변기기",236815,231001,"증가","winter",0,97.4,1.2,100.3,7.4
"1006","2019","2","1Q","인터넷","디지털_가전","가전·전자·통신기기",412093,458968,"감소","winter",0,97.4,1.2,100.3,7.4
"1007","2019","2","1Q","인터넷","디지털_가전","자동차 및 자동차용품",28416,34387,"감소","winter",0,97.4,1.2,100.3,7.4
"1008","2019","2","1Q","인터넷","디지털_가전","컴퓨터 및 주변기기",303189,327183,"감소","winter",0,97.4,1.2,100.3,7.4
"1009","2019","2","1Q","모바일","생활_건강","사무·문구",34211,37726,"감소","winter",0,97.4,1.2,100.3,7.4
"1010","2019","2","1Q","모바일","생활_건강","생활용품",483573,542504,"감소","winter",0,97.4,1.2,100.3,7.4
"1011","2019","2","1Q","모바일","생활_건강","서적",64310,74669,"감소","winter",0,97.4,1.2,100.3,7.4
"1012","2019","2","1Q","모바일","생활_건강","애완용품",44924,51971,"감소","winter",0,97.4,1.2,100.3,7.4
"1013","2019","2","1Q","인터넷","생활_건강","사무·문구",38355,43578,"감소","winter",0,97.4,1.2,100.3,7.4
"1014","2019","2","1Q","인터넷","생활_건강","생활용품",257091,269593,"감소","winter",0,97.4,1.2,100.3,7.4
"1015","2019","2","1Q","인터넷","생활_건강","서적",91282,100529,"감소","winter",0,97.4,1.2,100.3,7.4
"1016","2019","2","1Q","인터넷","생활_건강","애완용품",18935,19613,"감소","winter",0,97.4,1.2,100.3,7.4
"1017","2019","2","1Q","모바일","스포츠_레져","스포츠·레저용품",146525,161468,"감소","winter",0,97.4,1.2,100.3,7.4
"1018","2019","2","1Q","인터넷","스포츠_레져","스포츠·레저용품",100987,108710,"감소","winter",0,97.4,1.2,100.3,7.4
"1019","2019","2","1Q","모바일","식품","농축수산물",157598,257860,"감소","winter",0,97.4,1.2,100.3,7.4
"1020","2019","2","1Q","모바일","식품","음·식료품",591735,794963,"감소","winter",0,97.4,1.2,100.3,7.4
"1021","2019","2","1Q","인터넷","식품","농축수산물",63695,138043,"감소","winter",0,97.4,1.2,100.3,7.4
"1022","2019","2","1Q","인터넷","식품","음·식료품",276044,402123,"감소","winter",0,97.4,1.2,100.3,7.4
"1023","2019","2","1Q","모바일","여가_생활편의","e쿠폰서비스",207168,204021,"증가","winter",0,97.4,1.2,100.3,7.4
"1024","2019","2","1Q","모바일","여가_생활편의","문화 및 레저서비스",113921,100242,"증가","winter",0,97.4,1.2,100.3,7.4
"1025","2019","2","1Q","모바일","여가_생활편의","여행 및 교통서비스",823289,896376,"감소","winter",0,97.4,1.2,100.3,7.4
"1026","2019","2","1Q","인터넷","여가_생활편의","e쿠폰서비스",23146,32068,"감소","winter",0,97.4,1.2,100.3,7.4
"1027","2019","2","1Q","인터넷","여가_생활편의","문화 및 레저서비스",60965,63007,"감소","winter",0,97.4,1.2,100.3,7.4
"1028","2019","2","1Q","인터넷","여가_생활편의","여행 및 교통서비스",558043,609737,"감소","winter",0,97.4,1.2,100.3,7.4
"1029","2019","2","1Q","모바일","출산_육아","아동·유아용품",214975,235713,"감소","winter",0,97.4,1.2,100.3,7.4
"1030","2019","2","1Q","인터넷","출산_육아","아동·유아용품",67637,73249,"감소","winter",0,97.4,1.2,100.3,7.4
"1031","2019","2","1Q","모바일","패션잡화","가방",162014,151621,"증가","winter",0,97.4,1.2,100.3,7.4
"1032","2019","2","1Q","모바일","패션잡화","신발",101736,100474,"증가","winter",0,97.4,1.2,100.3,7.4
"1033","2019","2","1Q","모바일","패션잡화","의복",575474,652944,"감소","winter",0,97.4,1.2,100.3,7.4
"1034","2019","2","1Q","모바일","패션잡화","패션용품 및 액세서리",127049,132935,"감소","winter",0,97.4,1.2,100.3,7.4
"1035","2019","2","1Q","인터넷","패션잡화","가방",44757,45921,"감소","winter",0,97.4,1.2,100.3,7.4
"1036","2019","2","1Q","인터넷","패션잡화","신발",37816,41551,"감소","winter",0,97.4,1.2,100.3,7.4
"1037","2019","2","1Q","인터넷","패션잡화","의복",366048,430287,"감소","winter",0,97.4,1.2,100.3,7.4
"1038","2019","2","1Q","인터넷","패션잡화","패션용품 및 액세서리",55968,56361,"감소","winter",0,97.4,1.2,100.3,7.4
"1039","2019","2","1Q","모바일","화장품_미용","화장품",560913,571617,"감소","winter",0,97.4,1.2,100.3,7.4
"1040","2019","2","1Q","인터넷","화장품_미용","화장품",300156,326699,"감소","winter",0,97.4,1.2,100.3,7.4
"1041","2019","3","1Q","모바일","가구_인테리어","가구",203515,183098,"증가","spring",0,96.6,0.4,100.5,7.6
"1042","2019","3","1Q","인터넷","가구_인테리어","가구",101626,86616,"증가","spring",0,96.6,0.4,100.5,7.6
"1043","2019","3","1Q","모바일","디지털_가전","가전·전자·통신기기",768567,592604,"증가","spring",0,96.6,0.4,100.5,7.6
"1044","2019","3","1Q","모바일","디지털_가전","자동차 및 자동차용품",63312,50497,"증가","spring",0,96.6,0.4,100.5,7.6
"1045","2019","3","1Q","모바일","디지털_가전","컴퓨터 및 주변기기",218866,236815,"감소","spring",0,96.6,0.4,100.5,7.6
"1046","2019","3","1Q","인터넷","디지털_가전","가전·전자·통신기기",575140,412093,"증가","spring",0,96.6,0.4,100.5,7.6
"1047","2019","3","1Q","인터넷","디지털_가전","자동차 및 자동차용품",42686,28416,"증가","spring",0,96.6,0.4,100.5,7.6
"1048","2019","3","1Q","인터넷","디지털_가전","컴퓨터 및 주변기기",311334,303189,"증가","spring",0,96.6,0.4,100.5,7.6
"1049","2019","3","1Q","모바일","생활_건강","사무·문구",38339,34211,"증가","spring",0,96.6,0.4,100.5,7.6
"1050","2019","3","1Q","모바일","생활_건강","생활용품",562613,483573,"증가","spring",0,96.6,0.4,100.5,7.6
"1051","2019","3","1Q","모바일","생활_건강","서적",82453,64310,"증가","spring",0,96.6,0.4,100.5,7.6
"1052","2019","3","1Q","모바일","생활_건강","애완용품",50760,44924,"증가","spring",0,96.6,0.4,100.5,7.6
"1053","2019","3","1Q","인터넷","생활_건강","사무·문구",44868,38355,"증가","spring",0,96.6,0.4,100.5,7.6
"1054","2019","3","1Q","인터넷","생활_건강","생활용품",284988,257091,"증가","spring",0,96.6,0.4,100.5,7.6
"1055","2019","3","1Q","인터넷","생활_건강","서적",116083,91282,"증가","spring",0,96.6,0.4,100.5,7.6
"1056","2019","3","1Q","인터넷","생활_건강","애완용품",20859,18935,"증가","spring",0,96.6,0.4,100.5,7.6
"1057","2019","3","1Q","모바일","스포츠_레져","스포츠·레저용품",189063,146525,"증가","spring",0,96.6,0.4,100.5,7.6
"1058","2019","3","1Q","인터넷","스포츠_레져","스포츠·레저용품",137065,100987,"증가","spring",0,96.6,0.4,100.5,7.6
"1059","2019","3","1Q","모바일","식품","농축수산물",184131,157598,"증가","spring",0,96.6,0.4,100.5,7.6
"1060","2019","3","1Q","모바일","식품","음·식료품",695141,591735,"증가","spring",0,96.6,0.4,100.5,7.6
"1061","2019","3","1Q","인터넷","식품","농축수산물",81773,63695,"증가","spring",0,96.6,0.4,100.5,7.6
"1062","2019","3","1Q","인터넷","식품","음·식료품",331854,276044,"증가","spring",0,96.6,0.4,100.5,7.6
"1063","2019","3","1Q","모바일","여가_생활편의","e쿠폰서비스",223011,207168,"증가","spring",0,96.6,0.4,100.5,7.6
"1064","2019","3","1Q","모바일","여가_생활편의","문화 및 레저서비스",102841,113921,"감소","spring",0,96.6,0.4,100.5,7.6
"1065","2019","3","1Q","모바일","여가_생활편의","여행 및 교통서비스",794968,823289,"감소","spring",0,96.6,0.4,100.5,7.6
"1066","2019","3","1Q","인터넷","여가_생활편의","e쿠폰서비스",30519,23146,"증가","spring",0,96.6,0.4,100.5,7.6
"1067","2019","3","1Q","인터넷","여가_생활편의","문화 및 레저서비스",78294,60965,"증가","spring",0,96.6,0.4,100.5,7.6
"1068","2019","3","1Q","인터넷","여가_생활편의","여행 및 교통서비스",550172,558043,"감소","spring",0,96.6,0.4,100.5,7.6
"1069","2019","3","1Q","모바일","출산_육아","아동·유아용품",254717,214975,"증가","spring",0,96.6,0.4,100.5,7.6
"1070","2019","3","1Q","인터넷","출산_육아","아동·유아용품",78885,67637,"증가","spring",0,96.6,0.4,100.5,7.6
"1071","2019","3","1Q","모바일","패션잡화","가방",176215,162014,"증가","spring",0,96.6,0.4,100.5,7.6
"1072","2019","3","1Q","모바일","패션잡화","신발",127727,101736,"증가","spring",0,96.6,0.4,100.5,7.6
"1073","2019","3","1Q","모바일","패션잡화","의복",777514,575474,"증가","spring",0,96.6,0.4,100.5,7.6
"1074","2019","3","1Q","모바일","패션잡화","패션용품 및 액세서리",143851,127049,"증가","spring",0,96.6,0.4,100.5,7.6
"1075","2019","3","1Q","인터넷","패션잡화","가방",48739,44757,"증가","spring",0,96.6,0.4,100.5,7.6
"1076","2019","3","1Q","인터넷","패션잡화","신발",55526,37816,"증가","spring",0,96.6,0.4,100.5,7.6
"1077","2019","3","1Q","인터넷","패션잡화","의복",460068,366048,"증가","spring",0,96.6,0.4,100.5,7.6
"1078","2019","3","1Q","인터넷","패션잡화","패션용품 및 액세서리",65032,55968,"증가","spring",0,96.6,0.4,100.5,7.6
"1079","2019","3","1Q","모바일","화장품_미용","화장품",608843,560913,"증가","spring",0,96.6,0.4,100.5,7.6
"1080","2019","3","1Q","인터넷","화장품_미용","화장품",414794,300156,"증가","spring",0,96.6,0.4,100.5,7.6
"1081","2019","4","2Q","모바일","가구_인테리어","가구",187197,203515,"감소","spring",0,97.6,1.5,102.4,9.6
"1082","2019","4","2Q","인터넷","가구_인테리어","가구",96395,101626,"감소","spring",0,97.6,1.5,102.4,9.6
"1083","2019","4","2Q","모바일","디지털_가전","가전·전자·통신기기",624883,768567,"감소","spring",0,97.6,1.5,102.4,9.6
"1084","2019","4","2Q","모바일","디지털_가전","자동차 및 자동차용품",58224,63312,"감소","spring",0,97.6,1.5,102.4,9.6
"1085","2019","4","2Q","모바일","디지털_가전","컴퓨터 및 주변기기",189491,218866,"감소","spring",0,97.6,1.5,102.4,9.6
"1086","2019","4","2Q","인터넷","디지털_가전","가전·전자·통신기기",532464,575140,"감소","spring",0,97.6,1.5,102.4,9.6
"1087","2019","4","2Q","인터넷","디지털_가전","자동차 및 자동차용품",38122,42686,"감소","spring",0,97.6,1.5,102.4,9.6
"1088","2019","4","2Q","인터넷","디지털_가전","컴퓨터 및 주변기기",277452,311334,"감소","spring",0,97.6,1.5,102.4,9.6
"1089","2019","4","2Q","모바일","생활_건강","사무·문구",36626,38339,"감소","spring",0,97.6,1.5,102.4,9.6
"1090","2019","4","2Q","모바일","생활_건강","생활용품",512655,562613,"감소","spring",0,97.6,1.5,102.4,9.6
"1091","2019","4","2Q","모바일","생활_건강","서적",61495,82453,"감소","spring",0,97.6,1.5,102.4,9.6
"1092","2019","4","2Q","모바일","생활_건강","애완용품",51235,50760,"증가","spring",0,97.6,1.5,102.4,9.6
"1093","2019","4","2Q","인터넷","생활_건강","사무·문구",45766,44868,"증가","spring",0,97.6,1.5,102.4,9.6
"1094","2019","4","2Q","인터넷","생활_건강","생활용품",287899,284988,"증가","spring",0,97.6,1.5,102.4,9.6
"1095","2019","4","2Q","인터넷","생활_건강","서적",87343,116083,"감소","spring",0,97.6,1.5,102.4,9.6
"1096","2019","4","2Q","인터넷","생활_건강","애완용품",23037,20859,"증가","spring",0,97.6,1.5,102.4,9.6
"1097","2019","4","2Q","모바일","스포츠_레져","스포츠·레저용품",200921,189063,"증가","spring",0,97.6,1.5,102.4,9.6
"1098","2019","4","2Q","인터넷","스포츠_레져","스포츠·레저용품",153538,137065,"증가","spring",0,97.6,1.5,102.4,9.6
"1099","2019","4","2Q","모바일","식품","농축수산물",185175,184131,"증가","spring",0,97.6,1.5,102.4,9.6
"1100","2019","4","2Q","모바일","식품","음·식료품",708375,695141,"증가","spring",0,97.6,1.5,102.4,9.6
"1101","2019","4","2Q","인터넷","식품","농축수산물",86283,81773,"증가","spring",0,97.6,1.5,102.4,9.6
"1102","2019","4","2Q","인터넷","식품","음·식료품",351462,331854,"증가","spring",0,97.6,1.5,102.4,9.6
"1103","2019","4","2Q","모바일","여가_생활편의","e쿠폰서비스",196829,223011,"감소","spring",0,97.6,1.5,102.4,9.6
"1104","2019","4","2Q","모바일","여가_생활편의","문화 및 레저서비스",105083,102841,"증가","spring",0,97.6,1.5,102.4,9.6
"1105","2019","4","2Q","모바일","여가_생활편의","여행 및 교통서비스",802916,794968,"증가","spring",0,97.6,1.5,102.4,9.6
"1106","2019","4","2Q","인터넷","여가_생활편의","e쿠폰서비스",25632,30519,"감소","spring",0,97.6,1.5,102.4,9.6
"1107","2019","4","2Q","인터넷","여가_생활편의","문화 및 레저서비스",74688,78294,"감소","spring",0,97.6,1.5,102.4,9.6
"1108","2019","4","2Q","인터넷","여가_생활편의","여행 및 교통서비스",556915,550172,"증가","spring",0,97.6,1.5,102.4,9.6
"1109","2019","4","2Q","모바일","출산_육아","아동·유아용품",256786,254717,"증가","spring",0,97.6,1.5,102.4,9.6
"1110","2019","4","2Q","인터넷","출산_육아","아동·유아용품",93504,78885,"증가","spring",0,97.6,1.5,102.4,9.6
"1111","2019","4","2Q","모바일","패션잡화","가방",163257,176215,"감소","spring",0,97.6,1.5,102.4,9.6
"1112","2019","4","2Q","모바일","패션잡화","신발",124145,127727,"감소","spring",0,97.6,1.5,102.4,9.6
"1113","2019","4","2Q","모바일","패션잡화","의복",743699,777514,"감소","spring",0,97.6,1.5,102.4,9.6
"1114","2019","4","2Q","모바일","패션잡화","패션용품 및 액세서리",139151,143851,"감소","spring",0,97.6,1.5,102.4,9.6
"1115","2019","4","2Q","인터넷","패션잡화","가방",50399,48739,"증가","spring",0,97.6,1.5,102.4,9.6
"1116","2019","4","2Q","인터넷","패션잡화","신발",57266,55526,"증가","spring",0,97.6,1.5,102.4,9.6
"1117","2019","4","2Q","인터넷","패션잡화","의복",451337,460068,"감소","spring",0,97.6,1.5,102.4,9.6
"1118","2019","4","2Q","인터넷","패션잡화","패션용품 및 액세서리",71772,65032,"증가","spring",0,97.6,1.5,102.4,9.6
"1119","2019","4","2Q","모바일","화장품_미용","화장품",578876,608843,"감소","spring",0,97.6,1.5,102.4,9.6
"1120","2019","4","2Q","인터넷","화장품_미용","화장품",382837,414794,"감소","spring",0,97.6,1.5,102.4,9.6
"1121","2019","5","2Q","모바일","가구_인테리어","가구",184919,187197,"감소","spring",0,94.3,-2,98.7,5.7
"1122","2019","5","2Q","인터넷","가구_인테리어","가구",99694,96395,"증가","spring",0,94.3,-2,98.7,5.7
"1123","2019","5","2Q","모바일","디지털_가전","가전·전자·통신기기",732046,624883,"증가","spring",0,94.3,-2,98.7,5.7
"1124","2019","5","2Q","모바일","디지털_가전","자동차 및 자동차용품",62982,58224,"증가","spring",0,94.3,-2,98.7,5.7
"1125","2019","5","2Q","모바일","디지털_가전","컴퓨터 및 주변기기",175409,189491,"감소","spring",0,94.3,-2,98.7,5.7
"1126","2019","5","2Q","인터넷","디지털_가전","가전·전자·통신기기",583662,532464,"증가","spring",0,94.3,-2,98.7,5.7
"1127","2019","5","2Q","인터넷","디지털_가전","자동차 및 자동차용품",42255,38122,"증가","spring",0,94.3,-2,98.7,5.7
"1128","2019","5","2Q","인터넷","디지털_가전","컴퓨터 및 주변기기",261773,277452,"감소","spring",0,94.3,-2,98.7,5.7
"1129","2019","5","2Q","모바일","생활_건강","사무·문구",34170,36626,"감소","spring",0,94.3,-2,98.7,5.7
