"","period","ratio","group","카테고리명","성별","검색기기","년도","월"
"136","2017-11-01",27.46174,40,"디지털_가전","남자","mobile","2017","11"
"137","2017-11-01",4.29691,50,"디지털_가전","남자","mobile","2017","11"
"138","2017-11-01",0.60127,60,"디지털_가전","남자","mobile","2017","11"
"139","2017-12-01",13.608,10,"디지털_가전","남자","mobile","2017","12"
"140","2017-12-01",46.21742,20,"디지털_가전","남자","mobile","2017","12"
"141","2017-12-01",78.67177,30,"디지털_가전","남자","mobile","2017","12"
"142","2017-12-01",32.81054,40,"디지털_가전","남자","mobile","2017","12"
"143","2017-12-01",6.02863,50,"디지털_가전","남자","mobile","2017","12"
"144","2017-12-01",1.02474,60,"디지털_가전","남자","mobile","2017","12"
"145","2017-01-01",1.82952,10,"생활_건강","남자","mobile","2017","01"
"146","2017-01-01",39.67109,20,"생활_건강","남자","mobile","2017","01"
"147","2017-01-01",77.4128,30,"생활_건강","남자","mobile","2017","01"
"148","2017-01-01",27.67113,40,"생활_건강","남자","mobile","2017","01"
"149","2017-01-01",4.0535,50,"생활_건강","남자","mobile","2017","01"
"150","2017-01-01",0.69369,60,"생활_건강","남자","mobile","2017","01"
"151","2017-02-01",1.66126,10,"생활_건강","남자","mobile","2017","02"
"152","2017-02-01",37.50343,20,"생활_건강","남자","mobile","2017","02"
"153","2017-02-01",71.43332,30,"생활_건강","남자","mobile","2017","02"
"154","2017-02-01",22.84865,40,"생활_건강","남자","mobile","2017","02"
"155","2017-02-01",2.5086,50,"생활_건강","남자","mobile","2017","02"
"156","2017-02-01",0.22788,60,"생활_건강","남자","mobile","2017","02"
"157","2017-03-01",1.38361,10,"생활_건강","남자","mobile","2017","03"
"158","2017-03-01",38.0507,20,"생활_건강","남자","mobile","2017","03"
"159","2017-03-01",78.90339,30,"생활_건강","남자","mobile","2017","03"
"160","2017-03-01",28.65163,40,"생활_건강","남자","mobile","2017","03"
"161","2017-03-01",4.12846,50,"생활_건강","남자","mobile","2017","03"
"162","2017-03-01",0.62324,60,"생활_건강","남자","mobile","2017","03"
"163","2017-04-01",1.45573,10,"생활_건강","남자","mobile","2017","04"
"164","2017-04-01",38.53094,20,"생활_건강","남자","mobile","2017","04"
"165","2017-04-01",86.26873,30,"생활_건강","남자","mobile","2017","04"
"166","2017-04-01",37.5844,40,"생활_건강","남자","mobile","2017","04"
"167","2017-04-01",6.07336,50,"생활_건강","남자","mobile","2017","04"
"168","2017-04-01",1.09626,60,"생활_건강","남자","mobile","2017","04"
"169","2017-05-01",1.44678,10,"생활_건강","남자","mobile","2017","05"
"170","2017-05-01",36.7679,20,"생활_건강","남자","mobile","2017","05"
"171","2017-05-01",76.59103,30,"생활_건강","남자","mobile","2017","05"
"172","2017-05-01",30.0046,40,"생활_건강","남자","mobile","2017","05"
"173","2017-05-01",4.53131,50,"생활_건강","남자","mobile","2017","05"
"174","2017-05-01",0.924879999999999,60,"생활_건강","남자","mobile","2017","05"
"175","2017-06-01",1.37891,10,"생활_건강","남자","mobile","2017","06"
"176","2017-06-01",31.95855,20,"생활_건강","남자","mobile","2017","06"
"177","2017-06-01",61.3108,30,"생활_건강","남자","mobile","2017","06"
"178","2017-06-01",18.59486,40,"생활_건강","남자","mobile","2017","06"
"179","2017-06-01",2.04152,50,"생활_건강","남자","mobile","2017","06"
"180","2017-06-01",0.0966999999999998,60,"생활_건강","남자","mobile","2017","06"
"181","2017-07-01",1.33714,10,"생활_건강","남자","mobile","2017","07"
"182","2017-07-01",32.08911,20,"생활_건강","남자","mobile","2017","07"
"183","2017-07-01",66.11075,30,"생활_건강","남자","mobile","2017","07"
"184","2017-07-01",20.46198,40,"생활_건강","남자","mobile","2017","07"
"185","2017-07-01",1.76658,50,"생활_건강","남자","mobile","2017","07"
"186","2017-07-01",0.0391699999999995,60,"생활_건강","남자","mobile","2017","07"
"187","2017-08-01",1.48304,10,"생활_건강","남자","mobile","2017","08"
"188","2017-08-01",33.19954,20,"생활_건강","남자","mobile","2017","08"
"189","2017-08-01",67.91169,30,"생활_건강","남자","mobile","2017","08"
"190","2017-08-01",21.77504,40,"생활_건강","남자","mobile","2017","08"
"191","2017-08-01",2.59833,50,"생활_건강","남자","mobile","2017","08"
"192","2017-08-01",0.39382,60,"생활_건강","남자","mobile","2017","08"
"193","2017-09-01",1.20628,10,"생활_건강","남자","mobile","2017","09"
"194","2017-09-01",27.55012,20,"생활_건강","남자","mobile","2017","09"
"195","2017-09-01",56.1767,30,"생활_건강","남자","mobile","2017","09"
"196","2017-09-01",16.26221,40,"생활_건강","남자","mobile","2017","09"
"197","2017-09-01",1.58981,50,"생활_건강","남자","mobile","2017","09"
"198","2017-09-01",0.0449600000000001,60,"생활_건강","남자","mobile","2017","09"
"199","2017-10-01",1.25766,10,"생활_건강","남자","mobile","2017","10"
"200","2017-10-01",28.77814,20,"생활_건강","남자","mobile","2017","10"
"201","2017-10-01",59.62286,30,"생활_건강","남자","mobile","2017","10"
"202","2017-10-01",16.33984,40,"생활_건강","남자","mobile","2017","10"
"203","2017-10-01",0.3003,50,"생활_건강","남자","mobile","2017","10"
"204","2017-10-01",-0.33412,60,"생활_건강","남자","mobile","2017","10"
"205","2017-11-01",1.16305,10,"생활_건강","남자","mobile","2017","11"
"206","2017-11-01",27.93283,20,"생활_건강","남자","mobile","2017","11"
"207","2017-11-01",58.90469,30,"생활_건강","남자","mobile","2017","11"
"208","2017-11-01",16.90041,40,"생활_건강","남자","mobile","2017","11"
"209","2017-11-01",0.193860000000001,50,"생활_건강","남자","mobile","2017","11"
"210","2017-11-01",-0.3895,60,"생활_건강","남자","mobile","2017","11"
"211","2017-12-01",1.13148,10,"생활_건강","남자","mobile","2017","12"
"212","2017-12-01",27.74809,20,"생활_건강","남자","mobile","2017","12"
"213","2017-12-01",61.78308,30,"생활_건강","남자","mobile","2017","12"
"214","2017-12-01",19.90221,40,"생활_건강","남자","mobile","2017","12"
"215","2017-12-01",1.01203,50,"생활_건강","남자","mobile","2017","12"
"216","2017-12-01",-0.0820500000000006,60,"생활_건강","남자","mobile","2017","12"
"217","2017-01-01",6.44702,10,"스포츠_레져","남자","mobile","2017","01"
